,name,role,p_index
18087,i-bi₂-lu-lu,['intermediary'],134777
18088,u₄-de₃-nig₂-sa₆-ga,"['source', 'recipient']",134778
18089,sa₃-si₂,['source'],134778
18090,nu-ur₂-i₃-li₂,"['source', 'recipient']",134778
18091,tu-ra-am-i₃-li₂,['source'],134780
18092,in-ta-e₃-a,['source'],134782
18093,ur-{d}šul-pa-e₃,['recipient'],134783
18094,nu-ta-zi-i₃,['source'],134783
18095,ha-ba-mu,"['intermediary', 'intermediary']",134785
18096,ur-nig₂,['intermediary'],134785
18097,lugal,['new owner'],134799
18098,na-sa₆,['source'],134799
18099,ur-eš₃-lil₂-la₂-ke₄,['recipient'],134799
18100,ARAD₂-mu,['recipient'],134801
18101,ka₅-a-mu,['source'],134802
18102,a-hu-we-er,"['source', 'source']",134803
18103,a-hu-we-er-ta,['recipient'],134803
18104,ur-{d}lugal-banda₃{da},['intermediary'],134803
18105,šu-er₃-ra,"['source', 'source']",134804
18106,šu-er₃-ra-ta,['recipient'],134804
18107,u-bar-um,['recipient'],134805
18108,{d}[en]-lil₂-[la₂],['intermediary'],134806
18109,ur-sa₆-ga,['intermediary'],134806
18110,ur-sa₆#-ga,['intermediary'],134806
18111,{d}gir₂-x,['intermediary'],134806
18112,{d}en-lil₂-la₂,['intermediary'],134806
18113,lugal-he₂-gal₂,['recipient'],134806
18114,šu-zu-ne,['recipient'],134807
18115,ARAD₂-{d}nanna,['intermediary'],134807
18116,ab-ba-sa₆-ga,['source'],134808
18117,zu-ba-ga,['recipient'],134808
18118,lu₂-dingir-ra,['source'],134809
18119,šu-eš₁₈?-dar?,['recipient'],134809
18120,ab-ba-sa₆-ga,['source'],134810
18121,ur-šu-ga-lam-ma,['recipient'],134810
18122,ab-ba-sa₆-ga,['source'],134811
18123,tu-ra-am-{d}da-gan,['recipient'],134811
18124,ab-ba-sa₆-ga,['source'],134812
18125,ur-tur,['source'],134813
18126,lu₂-{d}ba-ba₆,['recipient'],134813
18127,šu-i₃-li₂,['source'],134814
18128,a-ha-ni-šu,['recipient'],134814
18129,ab-ba-sa₆-ga,['source'],134815
18130,šu-i₃-li₂,['recipient'],134815
18131,ab-ba-sa₆-ga,['source'],134816
18132,tu-ra-am-{d}da-gan,['recipient'],134816
18133,ur-{d}ba-ba₆,['recipient'],134817
18134,ur-ku₃-nun-na,['source'],134818
18135,ur-{d}ig-alim,['recipient'],134818
18136,ab-ba-sa₆-ga,['source'],134819
18137,en-dingir-mu,['recipient'],134819
18138,ab-ba-sa₆-ga,['source'],134820
18139,en-dingir-mu,['recipient'],134820
18140,in-ta-e₃-a,['source'],134821
18141,be-li₂-dan,['recipient'],134821
18142,in-ta-e₃-a,['source'],134822
18143,ur-{d}[iškur],['recipient'],134822
18144,ab-ba-sa₆-ga,['source'],134824
18145,a-hu-we-er,['recipient'],134824
18146,ab-ba-sa₆-ga,['source'],134825
18147,a-hu-we-er,['recipient'],134825
18148,ab-ba-sa₆-ga,['source'],134826
18149,a-hu-we-er,['recipient'],134826
18150,ab-ba-sa₆-ga,['source'],134827
18151,a-hu-we-er,['recipient'],134827
18152,ab-ba-sa₆-ga,['source'],134828
18153,ab#-ba-sa₆-ga,['source'],134829
18154,[a]-hu#-we-er,['recipient'],134829
18155,na-sa₆,"['source', 'source']",134830
18156,na-sa₆-ta,['recipient'],134830
18157,{d}nanše-kam,['source'],134832
18158,a₂-{d}suen,['recipient'],134832
18159,ab-ba-sa₆-ga,['source'],134833
18160,{d}nanna-ma-ba,['recipient'],134833
18161,lugal-amar-ku₃,['source'],134834
18162,ta₂-hi-iš-a-tal,['recipient'],134834
18163,ab-ba-sa₆-ga,['source'],134835
18164,a-hu-ma,['recipient'],134835
18165,ab-ba-sa₆-ga,['source'],134836
18166,tah-ša-tal,['recipient'],134836
18167,ab-ba-sa₆-ga,['source'],134837
18168,šu-ma-ma,['recipient'],134837
18169,ab-ba-sa₆-ga,['source'],134838
18170,šu-ma-ma,['recipient'],134838
18171,ab-ba-sa₆-ga,['source'],134839
18172,šu-ma-ma,['recipient'],134839
18173,{d}šul-gi-si₂-im-tum-ma,['new owner'],134840
18174,a₂-bi₂-li₂-a,['recipient'],134840
18175,{d}šul-gi-si₂-im-tum,['new owner'],134841
18176,a₂-bi₂-la-tum,['recipient'],134841
18177,{d}šul-gi-si₂-im-ti,['new owner'],134842
18178,ur-{d}lugal-edin-ka,['recipient'],134842
18179,lugal,['new owner'],134843
18180,na-sa₆,['source'],134843
18181,a-hu-ni,['recipient'],134843
18182,na-sa₆-ta,['new owner'],134844
18183,na-sa₆,['source'],134844
18184,in-ta-e₃-a,['intermediary'],134845
18185,ARAD₂-mu,['recipient'],134845
18186,ab-ba-sa₆-ga,['source'],134846
18187,u₂-ta₂-mi-ša-ra-am,['recipient'],134846
18188,ab-ba-sa₆-ga,['source'],134847
18189,u₂-ta₂-mi-šar-ra-am,['recipient'],134847
18190,ab-ba-sa₆-ga,['source'],134848
18191,u₂-ta₂-mi-šar-ra-am,['recipient'],134848
18192,šu-er₃-ra,['source'],134849
18193,nu-ur₂-{d}suen,['recipient'],134849
18194,ur-sukkal,['intermediary'],134850
18195,nu-ur₂-{d}suen#,['recipient'],134850
18196,ab-ba-sa₆-ga,['source'],134851
18197,nu-ur₂-{d}suen,['recipient'],134851
18198,lugal,['new owner'],134852
18199,na-ra-am-i₃-li₂,['source'],134852
18200,ab-ba-sa₆-ga,['intermediary'],134852
18201,iš-me-dingir,['intermediary'],134853
18202,e₂-ki-gal-la,['recipient'],134853
18203,lu₂-dingir-ra,['recipient'],134855
18204,ab-ba-sa₆-ga,['source'],134856
18205,lu₂-dingir-ra,['recipient'],134857
18206,{d}šul-gi-a-a-mu,['recipient'],134858
18207,ur-{d}nanše,['source'],134859
18208,ab-ba-sa₆-ga,['recipient'],134859
18209,ab-ba-sa₆-ga,['source'],134860
18210,{d}šul-gi-a-a-mu,['recipient'],134860
18211,{d}šul-gi-a-a-mu,['recipient'],134861
18212,lugal,['new owner'],134862
18213,ab-ba-sa₆-ga,['source'],134862
18214,{d}šul-gi-a-a-mu,['recipient'],134862
18215,lugal,['new owner'],134863
18216,ab-ba-sa₆-ga,['source'],134863
18217,{d}šul-gi-a-a-mu,['recipient'],134863
18218,{d}šul-gi-a-a-mu,['recipient'],134864
18219,ab-ba-sa₆-ga,['source'],134865
18220,{d}šul-gi-a-a-mu,['recipient'],134865
18221,ab-ba-sa₆-ga,['source'],134866
18222,{d}šul-gi-a-a-mu,['recipient'],134866
18223,ab-ba-sa₆-ga,['source'],134867
18224,{d}šul-gi-a-a-mu,['recipient'],134867
18225,in-ta-e₃-a,['source'],134868
18226,ka₅-a-mu,['recipient'],134868
18227,giri₃-ni,['source'],134869
18228,na-sa₆,"['new owner', 'recipient', 'recipient']",134869
18229,na-sa₆,['recipient'],134870
18230,na-sa₆,"['new owner', 'recipient', 'recipient']",134871
18231,na-sa₆,"['new owner', 'recipient', 'recipient']",134872
18232,na-sa₆,"['new owner', 'recipient', 'recipient']",134873
18233,na-sa₆,"['new owner', 'recipient']",134874
18234,a-hu-ni,['source'],134875
18235,na-sa₆,['recipient'],134875
18236,na-sa₆,"['new owner', 'recipient']",134876
18237,na-sa₆,"['new owner', 'recipient', 'recipient']",134877
18238,a-hu-ni,['source'],134878
18239,na-sa₆,['recipient'],134878
18240,na-sa₆,"['new owner', 'recipient', 'recipient']",134879
18241,na-sa₆,"['new owner', 'recipient', 'recipient']",134880
18242,na-sa₆,"['new owner', 'recipient']",134881
18243,na-sa₆,"['new owner', 'recipient']",134882
18244,na-sa₆,"['new owner', 'recipient', 'recipient']",134883
18245,ab-ba-sa₆-ga,"['new owner', 'recipient']",134884
18246,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",134885
18247,ab-ba-sa₆-ga,"['new owner', 'recipient']",134886
18248,ab-ba-sa₆-ga,"['new owner', 'recipient', 'recipient']",134887
18249,ab-ba-sa₆-ga,"['source', 'source', 'new owner', 'recipient']",134888
18250,ur-{d}namma,['source'],134889
18251,ur-{d}lamma,['intermediary'],134889
18252,ab-ba-sa₆-ga,"['new owner', 'recipient']",134889
18253,a-bi₂-si₂-im-ti,['new owner'],134890
18254,nin,['source'],134890
18255,ab-ba-sa₆-ga,"['new owner', 'recipient']",134890
18256,ab-ba-sa₆-ga,"['source', 'source']",134891
18257,ab-ba-sa₆-ga-ta,['recipient'],134891
18258,tah-ša-tal,"['source', 'source']",134892
18259,tah-ša-tal-ta,['recipient'],134892
18260,ur-mes,['intermediary'],134892
18261,in-ta-e₃-a,"['source', 'source']",134893
18262,in-ta-e₃-a-ta,['recipient'],134893
18263,lugal-ku₃-ga-ni,['source'],134894
18264,in-ta-e₃-a,"['source', 'source']",134895
18265,in-ta-e₃-a-ta,['recipient'],134895
18266,ur-{d}en-lil₂-la₂,['intermediary'],134896
18267,nu-ur₂-{d}suen,['recipient'],134896
18268,in-ta-e₃-a,"['source', 'source']",134897
18269,in-ta-e₃-a-ta,['recipient'],134897
18270,ARAD₂-{d}nanna,"['source', 'source']",134899
18271,ARAD₂-{d}nanna-ta,['recipient'],134899
18272,ur-{d}EN-[x],['intermediary'],134900
18273,ur-uš-gid₂-da,['intermediary'],134900
18274,a-hu-we-er,"['source', 'source']",134900
18275,a-hu-we-er-ta,['recipient'],134900
18276,ta₂-hi-iš-a-tal,"['source', 'source']",134901
18277,ta₂-hi-iš-a-tal-ta,['recipient'],134901
18278,in-ta-e₃-a,"['source', 'source']",134902
18279,in-ta-e₃-a-ta,['recipient'],134902
18280,in-ta-e₃-a,"['source', 'source']",134903
18281,in-ta-e₃-a-ta,['recipient'],134903
18282,in-ta-e₃-a,['source'],134904
18283,in-ta-e₃-a,"['source', 'source']",134905
18284,in-ta-e₃-a-ta,['recipient'],134905
18285,a-ba-{d}en-lil₂-gin₇,"['source', 'source']",134906
18286,a-ba-{d}en-lil₂-gin₇-ta,['recipient'],134906
18287,na-ra-am-i₃-li₂,['intermediary'],134908
18288,lugal,['new owner'],134908
18289,{d}en-lil₂-la₂,['recipient'],134908
18290,ur-šu-ga-lam-ma,['source'],134909
18291,{d}en-lil₂-la₂,['recipient'],134909
18292,{d}en-lil₂-la₂,"['new owner', 'recipient', 'recipient']",134910
18293,lugal,['new owner'],134911
18294,na-sa₆,['source'],134911
18295,na-lu₅,['recipient'],134911
18296,ab-ba-sa₆-ga,['source'],134912
18297,na#-lu₅,['recipient'],134912
18298,ab-ba-sa₆-ga,['source'],134914
18299,na-lu₅,['recipient'],134914
18300,ab-ba-sa₆-ga,['source'],134915
18301,na-lu₅,['recipient'],134915
18302,ab-ba-sa₆-ga,['source'],134916
18303,na-lu₅,['recipient'],134916
18304,na-lu₅,['recipient'],134917
18305,ab-ba-sa₆-ga,['source'],134918
18306,na#-lu₅#,['recipient'],134918
18307,ab-ba-sa₆-ga,['source'],134919
18308,na-lu₅,['recipient'],134919
18309,sa₃-si₂,['recipient'],134920
18310,ur-mes,['recipient'],134920
18311,ur-{d}ba-ba₆,"['source', 'source']",134921
18312,sa₃-si₂,['recipient'],134921
18313,ur-mes,['recipient'],134922
18314,ur-mes,['recipient'],134923
18315,in-ta-e₃-a,['source'],134924
18316,ur-mes,"['intermediary', 'recipient', 'recipient']",134924
18317,ab-ba-sa₆-ga,['source'],134925
18318,in-ta-e₃-a,['recipient'],134925
18319,ab-ba-sa₆-ga,['source'],134926
18320,in-ta-e₃-a,['recipient'],134926
18321,ab-ba-sa₆-ga,['source'],134927
18322,in-ta-e₃-a,['recipient'],134927
18323,ab-ba-sa₆-ga,['source'],134928
18324,in-ta-e₃-a,['recipient'],134928
18325,ab-ba-sa₆-ga,['source'],134929
18326,ab-ba-sa₆-ga,['source'],134930
18327,in-ta-e₃-a,['recipient'],134930
18328,ab-ba-sa₆-ga,['source'],134931
18329,ab-ba-sa₆-ga,['source'],134932
18330,in-ta-e₃-a,['recipient'],134932
18331,ab-ba-sa₆-ga,['source'],134933
18332,in-ta-e₃-a,['recipient'],134933
18333,ab-ba-sa₆-ga,['source'],134934
18334,in-ta-e₃-a,['recipient'],134934
18335,ab-ba-sa₆-ga,['source'],134935
18336,in-ta-e₃-a,['recipient'],134935
18337,ab-ba-sa₆-ga,['source'],134936
18338,in#-ta-[e₃]-a,['recipient'],134936
18339,in-ta-e₃-a,"['new owner', 'recipient', 'recipient']",134937
18340,nu-ur₂-{d}suen,['intermediary'],134937
18341,in-ta-e₃-[a],"['new owner', 'recipient']",134938
18342,lugal,['new owner'],134939
18343,in-ta-e₃-a,['recipient'],134939
18344,{d}nanna-ma-ba,['intermediary'],134939
18345,lugal,['new owner'],134940
18346,in-ta-e₃-a,['recipient'],134940
18347,nu-ur₂-{d}suen,['intermediary'],134940
18348,lugal,['new owner'],134941
18349,in-ta-e₃-a,['recipient'],134941
18350,{d}nanna-ma-ba,['intermediary'],134941
18351,lugal,['new owner'],134942
18352,in-ta-e₃-a,['recipient'],134942
18353,{d}nanna-ma-ba,['intermediary'],134942
18354,lugal,['new owner'],134943
18355,in-ta-e₃-a,['recipient'],134943
18356,nu-ur₂-{d}suen,['intermediary'],134943
18357,lugal,['new owner'],134944
18358,in-ta-e₃-a,['recipient'],134944
18359,nu-ur₂-{d}suen,['intermediary'],134944
18360,lugal,['new owner'],134945
18361,in-ta-e₃-a,['recipient'],134945
18362,nu-ur₂-{d}suen,['intermediary'],134945
18363,lugal,['new owner'],134946
18364,in-ta-e₃-a,['recipient'],134946
18365,{d}nanna-ma-ba,['intermediary'],134946
18366,en-dingir-mu,['source'],134947
18367,HI-[...],['source'],134947
18368,lugal-ezem,['source'],134947
18369,ur-ku₃-nun-na,['intermediary'],134947
18370,i₃-lal₃-lum,['source'],134947
18371,in-ta-e₃-a,['source'],134947
18372,[ur]-ku₃-nun-na,['recipient'],134947
18373,nu-ur₂-{d}suen,['intermediary'],134948
18374,ur-ku₃-nun-na,['recipient'],134949
18375,zu₂-ga-li,['source'],134950
18376,ur-ku₃-nun-na,['recipient'],134950
18377,{d}šul-gi-i₃-li₂,['source'],134951
18378,ur-ku₃-nun-na,['recipient'],134951
18379,ku₃!-{d}nanna,['recipient'],134952
18380,a-ba-{d}en-lil₂-gin₇,['source'],134953
18381,ur-ku₃-nun-na,['recipient'],134953
18382,sa₃-si₂,['intermediary'],134954
18383,in-ta-e₃-a,"['source', 'source']",134954
18384,ur-ku₃-nun-na,['recipient'],134954
18385,in-ta-e₃-a,['source'],134955
18386,in-ta-[e₃]-a,['source'],134956
18387,[ur-ku₃]-nun-na,['recipient'],134956
18388,la-gi-ip,['source'],134957
18389,ur-ku₃-nun-na,['recipient'],134957
18390,en-nam-{d}šul-gi-še₃,['intermediary'],134957
18391,la-gi-ip,['source'],134959
18392,ur-ku₃-nun-na,['recipient'],134959
18393,ur-ku₃-nun-na,['recipient'],134961
18394,ur-nigar,['recipient'],134962
18395,šu-er₃-ra,['source'],134963
18396,ab-ba-kal-la,"['source', 'source']",134964
18397,ab-ba-kal-la-ta,['recipient'],134964
18398,a-gu-a,['source'],134965
18399,ur-{d}lamma,['recipient'],134965
18400,lugal-šeš,['intermediary'],134965
18401,na-lu₅,['source'],134966
18402,ur-nigar{gar},['recipient'],134966
18403,na-lu₅,['source'],134967
18404,ur-nigar{gar},['recipient'],134967
18405,a-hu-ni,['source'],134968
18406,ur-nigar{gar},['recipient'],134968
18407,na-lu₅,['source'],134969
18408,ur-nigar{gar},['recipient'],134969
18409,lu₂-dingir-ra,['source'],134970
18410,ur-nigar{gar},['recipient'],134970
18411,ur#-nigar{gar},['recipient'],134971
18412,na-lu₅,['source'],134972
18413,ur-nigar{gar},['recipient'],134972
18414,lu₂-dingir-ra,['source'],134973
18415,ur-nigar{gar},['recipient'],134973
18416,lu₂-dingir-ra,['source'],134974
18417,ur-nigar{gar},['recipient'],134974
18418,lu₂-dingir-ra,['source'],134975
18419,ur-nigar{gar},['recipient'],134975
18420,lu₂-dingir-ra,['source'],134976
18421,ur-nigar{gar},['recipient'],134976
18422,na-lu₅,['source'],134977
18423,ur-nigar{gar},['recipient'],134977
18424,lu₂-dingir-ra,['source'],134978
18425,ur-nigar{gar},['recipient'],134978
18426,ur-nigar{gar},['recipient'],134979
18427,na-lu₅,['source'],134980
18428,ur-nigar{gar},['recipient'],134980
18429,na-lu₅,['source'],134981
18430,ur-nigar{gar},['recipient'],134981
18431,na-lu₅,['source'],134982
18432,ur-nigar{gar},['recipient'],134982
18433,na#-lu₅,['source'],134983
18434,lu₂-dingir-ra,['source'],134984
18435,ur-nigar{gar},['recipient'],134984
18436,ur-nigar{gar},['recipient'],134985
18437,lu₂-dingir-ra,['source'],134986
18438,ur-nigar{gar},['recipient'],134986
18439,ur-nigar{gar},['recipient'],134987
18440,{d}šul-gi-iri-mu,['recipient'],134988
18441,a-hu-we-er,['source'],134989
18442,{d}šul-gi-iri-mu,['recipient'],134989
18443,{d}šul-gi-a-a-mu,['source'],134990
18444,{d}šul-gi-iri-mu,['recipient'],134990
18445,tu-ra-am-{d}da-gan,['source'],134991
18446,{d}šul-gi-iri-mu,['recipient'],134991
18447,[nig₂-mu-mu]-kal#-le,['intermediary'],134991
18448,e₂-pi-ri,['intermediary'],134992
18449,u₂-ta₂-[mi-šar]-ra-am,['source'],134992
18450,{d}šul-gi-iri-mu,['recipient'],134992
18451,u₂-ta₂-mi-šar-ra-am,"['source', 'source']",134993
18452,{d}šul-gi-iri-mu,['recipient'],134993
18453,nig₂-mu-mu-kal-le,['intermediary'],134994
18454,{d}šul-gi-iri-[mu],['recipient'],134994
18455,en-dingir-mu,['source'],134995
18456,{d}šul-gi-iri-mu,['recipient'],134995
18457,na-lu₅,['source'],134996
18458,{d}šul-gi-iri-mu,['recipient'],134996
18459,šu-ma-ma,['source'],134997
18460,{d}šul-gi-iri-mu,['recipient'],134997
18461,a-hu-we-er,['source'],134998
18462,{d}šul-gi-iri-mu,['recipient'],134998
18463,lu₂-dingir-ra,['source'],134999
18464,{d}šul-gi-iri-mu,['recipient'],134999
18465,na-lu₅,['source'],135000
18466,{d}šul-gi-iri-mu,['recipient'],135000
18467,lu₂-dingir-ra,['source'],135001
18468,{d}šul-gi-iri-mu,['recipient'],135001
18469,lu₂-dingir-ra,['source'],135002
18470,{d}šul-gi-iri-mu,['recipient'],135002
18471,lu₂-dingir-ra,['source'],135003
18472,{d}šul-gi-iri-mu,['recipient'],135003
18473,lu₂-dingir-ra,['source'],135004
18474,{d}šul-gi-iri-mu,['recipient'],135004
18475,lu₂-dingir-ra,['source'],135005
18476,{d}šul-gi-iri-mu,['recipient'],135005
18477,a-hu-we-er,['source'],135006
18478,{d}šul-gi-iri-mu,['recipient'],135006
18479,{d}šul-gi-a-a-mu,['source'],135007
18480,{d}šul-gi-iri-mu,['recipient'],135007
18481,na-lu₅,['source'],135008
18482,{d}šul-gi-iri-mu,['recipient'],135008
18483,a-hu-we-er,['source'],135009
18484,{d}šul-gi-iri-mu,['recipient'],135009
18485,ur-{d}lugal-banda₃{da},['intermediary'],135009
18486,a-hu-we-er,['source'],135010
18487,{d}šul-gi-iri-mu,['recipient'],135010
18488,ur-uš-gid₂-da,['intermediary'],135010
18489,a-hu-we-er,['source'],135011
18490,{d}šul-gi-iri-mu,['recipient'],135011
18491,ur-uš-gid₂-da,['intermediary'],135011
18492,na-lu₅,['source'],135012
18493,{d}šul-gi-iri-mu,['recipient'],135012
18494,be-li₂-i₃-li₂,['source'],135013
18495,{d}šul-gi-iri-mu,['recipient'],135013
18496,ur-{d}nanna,['source'],135014
18497,be-li₂-i₃-li₂,['source'],135015
18498,{d}šul-gi-iri-mu,['recipient'],135015
18499,du-u₂-du,['source'],135016
18500,{d}šul-gi-iri-mu,['recipient'],135016
18501,a-ba-{d}en-lil₂-gin₇,['source'],135017
18502,{d}šul-gi-iri-mu,['recipient'],135017
18503,ur-{d}ba-ba₆,['intermediary'],135017
18504,ur-ku₃-nun-na,['source'],135018
18505,{d}šul-gi-iri-mu,['recipient'],135018
18506,lugal-pa-e₃#,['new owner'],135019
18507,ur-{d}[suen],['new owner'],135019
18508,ba-mu,['authorized'],135019
18509,šeš-da-da,['new owner'],135020
18510,ur-nigar{gar},['new owner'],135020
18511,ur-{d}en-lil₂-la₂,['new owner'],135020
18512,ur-{d}suen,['new owner'],135020
18513,du₁₁-ga-zi-da,['new owner'],135022
18514,šu-{d}en-lil₂,['new owner'],135022
18515,ba-mu,"['new owner', 'authorized', 'authorized']",135022
18516,lugal-me-[lam₂],['new owner'],135023
18517,ur-nigar{gar},['new owner'],135023
18518,ur-{d}en-lil₂-la₂,['new owner'],135023
18519,{d}en-lil₂-la₂,['new owner'],135023
18520,sag-{d}nanna-zu,['new owner'],135023
18521,ur-sukkal,['new owner'],135025
18522,id-da-[a],['new owner'],135026
18523,lugal-a₂-zi-da,['new owner'],135026
18524,ur-{d}tilla₂,['new owner'],135026
18525,{d}en-lil₂-la₂,['new owner'],135026
18526,šu-{d}en-lil₂,['new owner'],135026
18527,a-a-kal-la,['authorized'],135026
18528,ARAD₂-mu,['authorized'],135026
18529,šeš-da-da,['new owner'],135027
18530,ha-za-ab-tum,['new owner'],135028
18531,a-a-kal-la,['authorized'],135028
18532,a-a-kal-la,"['new owner', 'authorized', 'authorized']",135029
18533,lu₂-du₁₀-ga-mu,['new owner'],135030
18534,ARAD₂-mu,['authorized'],135030
18535,šeš-da-da,['new owner'],135031
18536,ARAD₂-mu,['authorized'],135031
18537,šeš-zi-mu,['new owner'],135032
18538,lu₂-{d}nanna,['new owner'],135032
18539,ur-{d}nin-gal,['new owner'],135032
18540,ARAD₂-mu,['authorized'],135032
18541,ur-{d}suen,['new owner'],135032
18542,{d}nanše-GIR₂@g?-gal,['authorized'],135032
18543,za-ri₂-iq,['new owner'],135033
18544,lu₂-sa₆-ga,['new owner'],135033
18545,lugal-a₂-zi-da,['new owner'],135033
18546,šeš-da-da,['new owner'],135033
18547,lu₂-{d}nanna,['new owner'],135033
18548,{d}nanše-GIR₂@g?-gal,['authorized'],135033
18549,{d}šul-gi-kalam-ma-[me]-te-bi,"['new owner', 'authorized', 'authorized']",135033
18550,ur-nigar{gar},['new owner'],135034
18551,ARAD₂-mu,['authorized'],135035
18552,a₂-bi₂-li₂,['authorized'],135036
18553,i-pi₅-iq-er₃-ra,['authorized'],135036
18554,be-li₂-du₁₀,['source'],135036
18555,i-pi₅-iq-er₃-ra,['authorized'],135037
18556,a₂-bi₂-li₂-[a],['source'],135037
18557,a₂-bi₂-li₂-a,"['intermediary', 'source']",135038
18558,a₂-bi₂-li₂-a,['source'],135039
18559,na-sa₆-[ta],['source'],135040
18560,bu₃-u₂-da{ki},['intermediary'],135041
18561,ur-nigar{gar},['recipient'],135041
18562,na-sa₆,['source'],135041
18563,maš-HI-AN,['authorized'],135042
18564,na-sa₆,['recipient'],135043
18565,ur-{d}lugal-edin-ka,['source'],135044
18566,ur-{d}lugal-edin-[ka],['source'],135045
18567,ur-{d}lugal-edin-[ka],['source'],135046
18568,a-ri₂-[x,['intermediary'],135047
18569,ur-ku₃-nun-na,['source'],135047
18570,ur-{d}dumu-zi-da,['intermediary'],135048
18571,a₂-bi₂-la-tum,['source'],135048
18572,kal-la-mu,['recipient'],135049
18573,iš-me-{d}[x],['recipient'],135049
18574,{d}en-lil₂-la₂,['source'],135049
18575,nin-ha-ma-ti,['intermediary'],135050
18576,da-ak-ma-keš₂-še₃,['intermediary'],135050
18577,kalam-he₂-na-gi,['source'],135050
18578,kalam-he₂-na-gi-ta,['source'],135050
18579,en-dingir-mu,['intermediary'],135052
18580,na-lu₅,['recipient'],135053
18581,i-bu-um,['intermediary'],135055
18582,kur-giri₃-ni-še₃,['authorized'],135056
18583,i-tu-tu-a,['source'],135056
18584,na-sa₆,['source'],135057
18585,lugal-i₃-mah,['authorized'],135058
18586,šu-{d}suen,['authorized'],135058
18587,na-sa₆,['source'],135058
18588,šeš-da-da,['new owner'],135059
18589,e₂-a-i₃-li₂,['new owner'],135059
18590,ARAD₂-mu,['authorized'],135059
18591,na-sa₆,['source'],135059
18592,ARAD₂-mu,['new owner'],135060
18593,ur-{d}ba-ba₆,['authorized'],135060
18594,na-sa₆,['source'],135060
18595,{d}nanše-GIR₂@g?-gal,"['new owner', 'authorized', 'authorized']",135061
18596,e₂-a-i₃-li₂,['new owner'],135061
18597,na-sa₆,['source'],135061
18598,šeš-da-da,['new owner'],135062
18599,{d}nanše-GIR₂@g?-gal,"['new owner', 'authorized', 'authorized']",135062
18600,e₂-a-i₃-li₂,['new owner'],135062
18601,ARAD₂-mu,['authorized'],135062
18602,na-sa₆,['source'],135062
18603,{d}šul-gi-a-bi₂,['new owner'],135063
18604,ur-{d}šul-pa-e₃,['new owner'],135063
18605,ARAD₂-mu,['authorized'],135063
18606,na-sa₆,['source'],135063
18607,šeš-da-[da,['new owner'],135064
18608,lu₂-sa₆-ga,['new owner'],135064
18609,iq-bi₂-dingir,['new owner'],135064
18610,id-ni-in-{d}suen,['new owner'],135064
18611,kal-{d}šul-gi,['recipient'],135064
18612,e₂-a-i₃-li₂,['authorized'],135064
18613,na-sa₆,['source'],135064
18614,bu₃-lu₅-lu₅,['source'],135065
18615,ri-zi-dingir,['authorized'],135066
18616,a-hu-ni,['source'],135066
18617,a₂-bi₂-li₂,['intermediary'],135067
18618,a-hu-ni,['source'],135067
18619,na-ra-am-i₃-li₂,['source'],135068
18620,{d}šul-gi-mi-šar,['recipient'],135068
18621,nu-ur₂-{d}suen,['source'],135068
18622,lugal-inim-gi-na,['intermediary'],135069
18623,lugal-ma₂-gur₈-re,['authorized'],135069
18624,lu₂-dingir-ra,['source'],135069
18625,lugal-inim-gi-na,['intermediary'],135070
18626,ARAD₂-mu,['authorized'],135070
18627,lu₂-dingir-ra,['source'],135070
18628,dingir-dan,['authorized'],135071
18629,lu₂-dingir-ra,['source'],135071
18630,{d}nanše-GIR₂@g?-gal,['authorized'],135072
18631,i₃-lal₃-lum,['authorized'],135072
18632,ARAD₂-mu,['authorized'],135072
18633,ab-ba-sa₆-ga,['source'],135072
18634,ARAD₂-mu,['new owner'],135073
18635,a-a-kal-la,['authorized'],135073
18636,ab-ba-sa₆-ga,['source'],135073
18637,ab-ba-sa₆-ga,['source'],135074
18638,wa-ta₂-ru-um,['new owner'],135075
18639,{d}nanše-GIR₂@g?-gal,['authorized'],135075
18640,{d}šul-gi-na-[da],['new owner'],135075
18641,lu₂-{d}nanna,['new owner'],135075
18642,a-a-kal-la,['authorized'],135075
18643,ur-{d}en-gal-du-[du],['new owner'],135075
18644,ARAD₂-mu,"['authorized', 'new owner']",135075
18645,ab-ba-sa₆-ga,['source'],135075
18646,wa-ta₂-ru-um,['new owner'],135076
18647,{d}nanše-GIR₂@g?-gal,['authorized'],135076
18648,ab-ba-sa₆-ga,['source'],135076
18649,šar-ru-um-i₃-li₂,['new owner'],135077
18650,na-bi₂-{d}suen,['new owner'],135077
18651,ARAD₂-mu,['authorized'],135077
18652,ab-ba-sa₆-ga,['source'],135077
18653,i₃-lal₃-lum,['new owner'],135078
18654,a-a-kal-la,['authorized'],135078
18655,nu-ur₂-{d}iškur,"['new owner', 'authorized', 'authorized']",135078
18656,ab-ba-sa₆-ga,['source'],135078
18657,šu-{d}nin-šubur,['authorized'],135079
18658,ARAD₂-mu,['authorized'],135079
18659,ab-ba-sa₆-ga,['source'],135079
18660,ur-{d}ba-ba₆,['authorized'],135080
18661,ab-ba-sa₆-ga,['source'],135080
18662,la-gi-ip,['intermediary'],135081
18663,ARAD₂-mu,['authorized'],135081
18664,ab-ba-sa₆-ga,['source'],135081
18665,nu-ur₂-{d}suen,['intermediary'],135081
18666,{d}en-lil₂-la₂,['source'],135082
