name,normalized name,roles,profession,family,p index,date
en-dingir-mu,Endiŋirŋu[]PN,[{'intermediary'}],,,['144038'],['71.0100']
en-dingir-mu,Endiŋirŋu[]PN,[{'source'}],,,['320941'],['72.0209']
en-dingir-mu,Endiŋirŋu[]PN,[{'intermediary'}],,,['135156'],['72.1000']
en-dingir-mu,Endiŋirŋu[]PN,[{'intermediary'}],,,['320558'],['73.0919']
en-dingir-mu,Endiŋirŋu[]PN,[{'intermediary'}],,,['135052'],['73.1123']
en-dingir-mu,Endiŋirŋu[]PN,[{'source'}],,,['109747'],['73.1219']
en-dingir-mu,Endiŋirŋu[]PN,[{'recipient'}],,,['124498'],['74.0504']
en-e-ne,,,,,['126142'],['68.0100']
en-e,,,['iri[city]'],,['126142'],['68.0100']
en-ib₂-gu₂-e₃,,"[{'source', 'intermediary'}]",,,['129735'],['60.0000']
en-i₃-li₂-ta,,[{'source'}],,,['143792'],['66.0800']
en-i₃-li₂,Belumili[]PN,,,,['107597'],
en-i₃-li₂,Belumili[]PN,,,,['113858'],
en-i₃-li₂,Belumili[]PN,,,,['430387'],
en-i₃-li₂,Belumili[]PN,,,,['112091'],['64.0904']
en-i₃-li₂,Belumili[]PN,,,,['248676'],['65.0906']
en-i₃-li₂,Belumili[]PN,,,,['122157'],['66.0906']
en-i₃-li₂,Belumili[]PN,,,,['117302'],['67.0921']
en-i₃-li₂,Belumili[]PN,,,,['143924'],['68.0900']
en-i₃-li₂,Belumili[]PN,,,,['126734'],['70.1207']
en-kas₄,Enkas[]PN,,,,['454994'],
en-kas₄,Enkas[]PN,,,,['201339'],['69.0200']
en-ki,,,,,['103172'],['69.0105']
en-lil₂,,,,,['128927'],['76.0000']
en-lil₂,,,,,['423350'],['81.0213']
en-lil₂,,,,,['125979'],['84.1021']
en-mah-gal-an-na,EnmahgalAnak[]PN,,['en[priest]'],,['128777'],['70.0902']
en-me-zi-an-na,EnmezidAnak[]PN,,['en[priest]'],,['113177'],
en-me-zi-an-na,EnmezidAnak[]PN,,['en[priest]'],,['132003'],
en-nam-[{d}]šul-gi,,,,,['130520'],['79.0205']
en-nam-i₃-li₂,Ennamili[]PN,,,,['113803'],
en-nam-i₃-li₂,Ennamili[]PN,,['dubsar[scribe]'],,['430189'],
en-nam-i₃-li₂,Ennamili[]PN,,,,['430638'],
en-nam-i₃-li₂,Ennamili[]PN,,['dubsar[scribe]'],,['113867'],['71.0200']
en-nam-{d}suen,EnnamSuʾen[]PN,,,,['122202'],['80.1201']
en-nam-{d}šul-gi-še₃,,[{'intermediary'}],,,['134957'],['85.0000']
en-nam-{d}šul-gi,,,,,['430190'],
en-nam-{d}šul-gi,,[{'source'}],['muhaldim[cook]'],,['125903'],['78.0125']
en-nam-šita-{d}šul-gi-ra-ke₄-ba-gub,,,,,['124855'],
en-nam-šita-{d}šul-gi-ra-ke₄-ba-gub,,,,,['106312'],['65.0516']
en-nam-šita-{d}šul-gi-ra-ke₄-ba-gub,,,,,['100983'],['71.1201']
en-nam-šita-{d}šul-gi-ra-ke₄-ba-gub,,,,,['103793'],['73.1000']
en-ne₂,,[{'source'}],,,['135908'],['84.1201']
en-nu-še₃,,,,,['145065'],['83.0600']
en-nun-TAG-ta,,[{'source'}],,,['117256'],['77.0500']
en-um-[i₃-li₂-ta],Ennumili[]PN,[{'source'}],,,['123451'],['64.0416']
en-um-eš₁₈-dar,,,['munus[woman]'],,['130415'],['74.0000']
en-um-eš₁₈-dar,,,['erešdiŋir[priestess]'],,['127827'],['77.1029']
en-um-i₃-[li₂]-ta#,Ennumili[]PN,[{'source'}],,,['118287'],
en-um-i₃-[li₂],Ennumili[]PN,,,,['134953'],['84.0700']
en-um-i₃-li₂-ta,Ennumili[]PN,[{'source'}],,,['116827'],['63.0104']
en-um-i₃-li₂-ta,Ennumili[]PN,[{'source'}],,,['109507'],['63.0320']
en-um-i₃-li₂-ta,Ennumili[]PN,[{'source'}],,,['112247'],['63.0508']
en-um-i₃-li₂-ta,Ennumili[]PN,[{'source'}],,,['108010'],['64.0313']
en-um-i₃-li₂-ta,Ennumili[]PN,[{'source'}],,,['131090'],['69.0000']
en-um-i₃-li₂,Ennumili[]PN,,['muhaldim[cook]'],,['106298'],
en-um-i₃-li₂,Ennumili[]PN,,,,['123375'],
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['125016'],
en-um-i₃-li₂,Ennumili[]PN,,,['dumu da-da-a'],['133834'],
en-um-i₃-li₂,Ennumili[]PN,,,,['133838'],
en-um-i₃-li₂,Ennumili[]PN,,,,['134793'],
en-um-i₃-li₂,Ennumili[]PN,,,,['142636'],
en-um-i₃-li₂,Ennumili[]PN,,,,['143146'],
en-um-i₃-li₂,Ennumili[]PN,,,,['323429'],
en-um-i₃-li₂,Ennumili[]PN,,,,['340512'],
en-um-i₃-li₂,Ennumili[]PN,,,,['430192'],
en-um-i₃-li₂,Ennumili[]PN,,,,['430196'],
en-um-i₃-li₂,Ennumili[]PN,,,,['430260'],
en-um-i₃-li₂,Ennumili[]PN,,,,['430645'],
en-um-i₃-li₂,Ennumili[]PN,,,['dumu lu-lu'],['455008'],
en-um-i₃-li₂,Ennumili[]PN,,,,['104739'],['58.1200']
en-um-i₃-li₂,Ennumili[]PN,,['nagada[herdsman]'],,['116223'],['60.1230']
en-um-i₃-li₂,Ennumili[]PN,,,,['122581'],['62.0200']
en-um-i₃-li₂,Ennumili[]PN,,,,['116191'],['62.0800']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['131919'],['63.0100']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['109504'],['63.0118']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['320665'],['63.0203']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['320616'],['63.0204']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['133936'],['63.0215']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['320945'],['63.0216']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['320758'],['63.0325']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['109508'],['63.0426']
en-um-i₃-li₂,Ennumili[]PN,,,,['130413'],['63.1020']
en-um-i₃-li₂,Ennumili[]PN,,,,['131588'],['63.1230']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['113458'],['64.0801']
en-um-i₃-li₂,Ennumili[]PN,[{'source'}],,,['126167'],['65.0500']
en-um-i₃-li₂,Ennumili[]PN,[{'recipient'}],,,['126167'],['65.0500']
en-um-i₃-li₂,Ennumili[]PN,,['nagada[herdsman]'],,['126167'],['65.0500']
en-um-i₃-li₂,Ennumili[]PN,,,,['108744'],['65.0815']
en-um-i₃-li₂,Ennumili[]PN,,['hazanum[mayor]'],,['330643'],['65.1008']
en-um-i₃-li₂,Ennumili[]PN,,,,['134859'],['68.0000']
en-um-i₃-li₂,Ennumili[]PN,[{'intermediary'}],['šagia[cup-bearer]'],,['105192'],['70.0515']
en-um-i₃-li₂,Ennumili[]PN,[{'intermediary'}],,,['124361'],['71.0810']
en-um-i₃-li₂,Ennumili[]PN,[{'intermediary'}],,,['303391'],['73.0307']
en-um-i₃-li₂,Ennumili[]PN,[{'recipient'}],,"['dumu bu-zu', 'dumu lu-lu']",['340515'],['73.0410']
en-um-i₃-li₂,Ennumili[]PN,,,,['108710'],['73.1020']
en-um-i₃-li₂,Ennumili[]PN,,['ragaba[rider]'],,['127666'],['74.0600']
en-um-i₃-li₂,Ennumili[]PN,,,,['125949'],['74.0709']
en-um-i₃-li₂,Ennumili[]PN,,['ragaba[rider]'],,['117322'],['75.0600']
en-um-i₃-li₂,Ennumili[]PN,,['ragaba[rider]'],,['124528'],['75.1214']
en-um-i₃-li₂,Ennumili[]PN,,,,['113854'],['84.0800']
en-um-i₃-li₂,Ennumili[]PN,,,,['128198'],['84.0814']
en-um-i₃-li₂,Ennumili[]PN,,,,['145846'],['85.1121']
en-um-{d}iškur-ta,,[{'source'}],,,['101694'],['51.0000']
en-um-{d}iškur-ta,,[{'source'}],,,['125030'],['85.0900']
en-um-{d}iškur,,,,,['116194'],
en-um-{d}iškur,,,,,['142318'],
en-um-{d}iškur,,,,,['323429'],
en-um-{d}iškur,,[{'intermediary'}],['šarrabdu[administrator]'],,['104770'],['77.1200']
en-um-{d}iškur,,[{'representative'}],,,['115914'],['86.0903']
en-um-{d}iškur,,[{'representative'}],,,['115914'],['86.0903']
en-um-{d}iškur,,[{'representative'}],,,['131603'],['86.1003']
en-um-{d}iškur,,[{'representative'}],,,['129467'],['86.1009']
en-um-{d}iškur,,"[{'source', 'representative'}]",,,['125758'],['86.1015']
en-um-{d}iškur,,"[{'source', 'representative'}]",,,['129468'],['86.1024']
en-um-{d}iškur,,"[{'source', 'representative'}]",,,['116900'],['86.1025']
en-ur₂-ku₃!-ge,Enurkuge[]PN,,,,['117227'],['71.0715']
en-ur₂-ku₃#-[ge],Enurkuge[]PN,,,,['332158'],['66.0800']
en-ur₂-ku₃-[ge],Enurkuge[]PN,,,,['123626'],
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['107629'],
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['117281'],
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['129747'],['65.1013']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['105833'],['66.1115']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['104186'],['66.1228']
en-ur₂-ku₃-ge,Enurkuge[]PN,,['idu[doorkeeper]'],,['116230'],['67.1018']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['292620'],['68.1100']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['303667'],['70.0618']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['144000'],['70.1218']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['117620'],['71.0617']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['212004'],['71.0726']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['100983'],['71.1201']
en-ur₂-ku₃-ge,Enurkuge[]PN,,,,['331989'],['72.0900']
en-u₂-a,Enuʾa[]PN,[{'source'}],['nagada[herdsman]'],,['124801'],['66.1000']
en-u₂-a,Enuʾa[]PN,,,,['108670'],['81.0100']
en-u₂-u₂,,,['lu[person]'],,['124344'],['65.0309']
en-u₄-su₃-ra#,Enudsudra[]PN,,,,['118506'],['78.0300']
en-u₄-su₃-še₃,Enudsudše[]PN,,,,['201139'],['84.0000']
en-zi-kalam-ma,,,,,['143137'],['63.0928']
en-{d#}[inanna],,,,,['416468'],
en-{d}inanna,,,,,['218050'],['72.0600']
en-{d}nanše#-ki-ag₂,EnNanšekiʾaŋ[]PN,,,,['115606'],['64.0512']
en-{d}nanše-[ki]-ag₂#,EnNanšekiʾaŋ[]PN,[{'intermediary'}],['šagia[cup-bearer]'],,['113632'],['62.0327']
en-{d}nanše-ki#-ag₂,EnNanšekiʾaŋ[]PN,"[{'representative', 'intermediary'}]",['šagia[cup-bearer]'],,['330550'],['64.0100']
en-{d}nanše-ki-[ag₂,EnNanšekiʾaŋ[]PN,,['maškim[administrator]'],,['131591'],['65.0221']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,,,['dumu [...]'],['430187'],
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,[{'intermediary'}],['šagia[cup-bearer]'],,['123691'],['62.0128']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,[{'source'}],['šagia[cup-bearer]'],,['125553'],['64.0624']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,"[{'source', 'representative'}]",['šagia[cup-bearer]'],,['118426'],['65.0221']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,[{'representative'}],,,['131591'],['65.0221']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,,['šagia[cup-bearer]'],,['124453'],['65.0222']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,,['šagia[cup-bearer]'],,['134676'],['67.0819']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,,['šagia[cup-bearer]'],,['124164'],['67.0904']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,,['šagia[cup-bearer]'],,['123771'],['69.0910']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,[{'representative'}],,,['303754'],['69.1209']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,,,,['144234'],['73.1205']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,,['šagia[cup-bearer]'],,['144281'],['74.0319']
en-{d}nanše-ki-ag₂,EnNanšekiʾaŋ[]PN,[{'representative'}],,,['303453'],['79.0100']
en-ša₃-<ku₃>-ge,,,['en[priest]'],,['124889'],['66.0109']
en-ša₃-ku₃#-[ge],Enšagkuge[]PN,,['en[priest]'],,['320496'],
en-ša₃-ku₃#-ge,Enšagkuge[]PN,,,,['392636'],['64.0529']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['123269'],
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['123317'],
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['128764'],
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['129412'],
en-ša₃-ku₃-ge,Enšagkuge[]PN,,['en[priest]'],,['136225'],
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['433574'],
en-ša₃-ku₃-ge,Enšagkuge[]PN,,['en[priest]'],,['102526'],['64.0906']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['123455'],['65.0522']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['101727'],['65.0527']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,['šabra[administrator]'],,['134876'],['65.0527']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,['en[priest]'],,['212073'],['65.0623']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['330643'],['65.1008']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,['en[priest]'],,['122157'],['66.0906']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['124861'],['66.0909']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['106326'],['66.0913']
en-ša₃-ku₃-ge,Enšagkuge[]PN,[{'representative'}],,,['103628'],['67.1004']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['126312'],['68.0101']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['126600'],['70.0111']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,['en[priest]'],,['200533'],['71.0627']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,['šabra[administrator]'],,['111983'],['71.0628']
en-ša₃-ku₃-ge,Enšagkuge[]PN,,,,['117245'],['74.1005']
en]-um-i₃-li₂,Ennumili[]PN,,,,['323430'],
engar-ba-ni,,,,,['108668'],['74.0821']
engar-du₁₀-ta,Engardug[]PN,[{'source'}],,,['129422'],['62.0500']
engar-du₁₀,Engardug[]PN,[{'source'}],['lu[person]'],,['123452'],['62.1100']
engar-du₁₀,Engardug[]PN,,['lu[person]'],,['123262'],['65.0100']
engar-du₁₀,Engardug[]PN,[{'source'}],['ud[sun]'],,['209821'],['67.1212']
engar-du₁₀,Engardug[]PN,[{'intermediary'}],,,['210516'],['69.0300']
engar-du₁₀,Engardug[]PN,,,,['106412'],['71.1123']
engar-du₁₀,Engardug[]PN,[{'representative'}],,,['124048'],['71.1217']
ensi₂-ka-bi,,,,,['126310'],
er₁₁-ra-a,,,,,['100627'],
er₁₁-ra-nu-id,,,,,['107453'],['68.0124']
er₂#-su₃-a,,,,,['104135'],
er₂-kal-la,Erkala[]PN,,,,['125941'],['71.0100']
er₂-ki-gu-la,Erkigulak[]PN,[{'intermediary'}],,,['118473'],['76.1200']
er₂-ra-na-da,Erranada[]PN,[{'representative'}],,,['132114'],['67.1021']
er₂-su₃-a,,[{'source'}],,,['115540'],
er₂-su₃-a,,,,,['125826'],['63.0907']
er₂-su₃-a,,,,,['102526'],['64.0906']
er₂-su₃-a,,,,,['212042'],['64.0907']
er₂-su₃-a,,,,,['330643'],['65.1008']
er₂-su₃-a,,,,,['129747'],['65.1013']
er₂-su₃-a,,,,,['321033'],['71.0527']
er₃!-re-šum,Errešum[]PN,[{'intermediary'}],,,['134746'],['84.0200']
er₃#-ra-ba-ni,Errabani[]PN,,,,['142636'],
er₃#-re-eb-ta,,[{'source'}],,,['101694'],['51.0000']
er₃#-re-šum,Errešum[]PN,,,,['416433'],['71.1003']
er₃-[...],,,,,['129473'],['72.1010']
er₃-[...],,[{'representative'}],,,['125988'],['76.0222']
er₃-[...],,,,,['126004'],['83.0713']
er₃-dam,,,,"['dumu dab₅-ba-me', 'dumu hun']",['209822'],['69.0100']
er₃-du₃-a,,,,,['125962'],['68.0100']
er₃-e₂-ninnu,,,,,['136304'],['76.0125']
er₃-kal-la,,,,,['129473'],['72.1010']
er₃-mu,,[{'representative'}],,,['126505'],['73.0807']
er₃-pa₂-dan-ta,,[{'source'}],,,['131090'],['69.0000']
er₃-pa₂-dan,Errapadan[]PN,,,,['129510'],['72.1100']
er₃-ra-[ba-ni],Errabani[]PN,,,,['332169'],
er₃-ra-an-dul₃,,"[{'recipient', 'intermediary'}]",,,['384806'],['76.0622']
er₃-ra-ba-[dan],,,,,['117363'],
er₃-ra-ba-[ni],Errabani[]PN,[{'source'}],,,['104181'],
er₃-ra-ba-ni-ta,Errabani[]PN,[{'source'}],,,['104117'],
er₃-ra-ba-ni-ta,Errabani[]PN,[{'source'}],,,['103317'],['61.0300']
er₃-ra-ba-ni-ta,Errabani[]PN,[{'source'}],,,['104552'],['83.1100']
er₃-ra-ba-ni-ta,Errabani[]PN,[{'source'}],,,['104710'],['83.1200']
er₃-ra-ba-ni-ta,Errabani[]PN,[{'source'}],,,['104638'],['85.1100']
er₃-ra-ba-ni,Errabani[]PN,,['ragaba[rider]'],,['103177'],
er₃-ra-ba-ni,Errabani[]PN,[{'source'}],,,['103394'],
er₃-ra-ba-ni,Errabani[]PN,,,['dumu ma-num₂-ki-a-ti'],['430237'],
er₃-ra-ba-ni,Errabani[]PN,,,,['430237'],
er₃-ra-ba-ni,Errabani[]PN,,,,['430239'],
er₃-ra-ba-ni,Errabani[]PN,[{'intermediary'}],['muhaldim[cook]'],,['101361'],['58.1028']
er₃-ra-ba-ni,Errabani[]PN,,,,['143513'],['60.0900']
er₃-ra-ba-ni,Errabani[]PN,,,,['416199'],['65.0100']
er₃-ra-ba-ni,Errabani[]PN,,['nubanda[overseer]'],,['104777'],['67.0313']
er₃-ra-ba-ni,Errabani[]PN,,['nubanda[overseer]'],,['126011'],['67.0412']
er₃-ra-ba-ni,Errabani[]PN,[{'intermediary'}],['kurušda[fattener]'],,['142569'],['70.0302']
er₃-ra-ba-ni,Errabani[]PN,[{'recipient'}],,,['131104'],['74.1003']
er₃-ra-ba-ni,Errabani[]PN,"[{'source', 'intermediary'}]",,,['145829'],['75.0900']
er₃-ra-ba-ni,Errabani[]PN,[{'intermediary'}],,,['134236'],['76.0100']
er₃-ra-ba-ni,Errabani[]PN,,,,['113898'],['76.0906']
er₃-ra-ba-ni,Errabani[]PN,,['ugula[overseer]'],,['145045'],['82.1200']
er₃-ra-ba-ni,Errabani[]PN,[{'recipient'}],,,['142099'],['86.0200']
er₃-ra-ba-ni,Errabani[]PN,[{'recipient'}],,,['142099'],['86.0200']
er₃-ra-ba-ni,Errabani[]PN,,,,['142099'],['86.0200']
er₃-ra-dan,,,,,['125756'],
er₃-ra-dan,,,,,['210104'],
er₃-ra-dan,,,,,['332391'],
er₃-ra-dan,,,,,['131573'],['60.0000']
er₃-ra-dan,,,,,['123729'],['62.0100']
er₃-ra-dan,,,['nagada[herdsman]'],,['117640'],['65.0717']
er₃-ra-dan,,,,,['124928'],['79.1200']
er₃-ra-ga-še-er,,,,,['113818'],['78.0510']
er₃-ra-ga-ši-ir,Erragašir[]PN,,,,['113843'],['83.0614']
er₃-ra-gar₃,Er₃.ra.GAR₃[]PN,,,,['106149'],
er₃-ra-gar₃,Er₃.ra.GAR₃[]PN,,,,['106200'],
er₃-ra-gar₃,Er₃.ra.GAR₃[]PN,,,,['115817'],
er₃-ra-ha-bi-it,Errahabit[]PN,,,,['113843'],['83.0614']
er₃-ra-ma-x,,,,,['106320'],
er₃-ra-na#-[da,Erranada[]PN,,['šagia[cup-bearer]'],,['108024'],
er₃-ra-na#-da,Erranada[]PN,,,,['145846'],['85.1121']
er₃-ra-na-da,Erranada[]PN,,['šagia[cup-bearer]'],,['108024'],
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['303452'],
er₃-ra-na-da,Erranada[]PN,,['maškim[administrator]'],,['123697'],['18.0824']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['424439'],['61.0320']
er₃-ra-na-da,Erranada[]PN,,['maškim[administrator]'],,['145796'],['61.0604']
er₃-ra-na-da,Erranada[]PN,,['maškim[administrator]'],,['118331'],['61.0605']
er₃-ra-na-da,Erranada[]PN,,['maškim[administrator]'],,['103805'],['63.1107']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['106309'],['64.0527']
er₃-ra-na-da,Erranada[]PN,[{'intermediary'}],['šagia[cup-bearer]'],,['116885'],['65.0508']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['125484'],['65.1104']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['100260'],['66.0804']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['107715'],['66.0804']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['122157'],['66.0906']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['124861'],['66.0909']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['124814'],['66.0910']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['115910'],['66.0911']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['109558'],['67.0123']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['424375'],['67.0214']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['123763'],['67.0510']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['433577'],['67.0608']
er₃-ra-na-da,Erranada[]PN,,['šagia[cup-bearer]'],,['134676'],['67.0819']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['200539'],['67.1204']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['134687'],['68.0502']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['453367'],['68.0605']
er₃-ra-na-da,Erranada[]PN,[{'representative'}],,,['200530'],['68.0721']
er₃-ra-na-da,Erranada[]PN,[{'intermediary'}],,,['129513'],['73.1200']
er₃-ra-na-dan,Erranadan[]PN,"[{'representative', 'intermediary'}]",['šagia[cup-bearer]'],,['101374'],['64.1209']
er₃-ra-nu-id,Erranuʾʾid[]PN,,,,['136225'],
er₃-ra-nu-id,Erranuʾʾid[]PN,,['mušendu[bird-catcher]'],,['118628'],['65.1105']
er₃-ra-nu-id,Erranuʾʾid[]PN,,['mušendu[bird-catcher]'],,['107737'],['67.0400']
er₃-ra-nu-id,Erranuʾʾid[]PN,,['dumu[child]'],,['124928'],['79.1200']
er₃-ra-qu₂-ra-ad,Erraqurad[]PN,,,,['134290'],
er₃-ra-qu₂-ra-ad,Erraqurad[]PN,,,,['145085'],
er₃-ra-qu₂-ra-ad,Erraqurad[]PN,,,,['212325'],
er₃-ra-qu₂-ra-ad,Erraqurad[]PN,,,,['117285'],['64.0100']
er₃-ra-qu₂-ra-ad,Erraqurad[]PN,,,,['124482'],['69.0904']
er₃-ra-sar,Errašar[]PN,,,,['143513'],['60.0900']
er₃-ra-ur-sag-[ga₂],,[{'intermediary'}],['šeš[brother]'],,['129523'],
er₃-ra-ur-sag-ga₂?,,[{'recipient'}],['tuku[acquire]'],,['129524'],
er₃-ra-ur-sag,Erraqarrad[]PN,,,['dumu puzur₄-{d}lamma'],['107639'],
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['108023'],
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['117541'],
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['123520'],
er₃-ra-ur-sag,Erraqarrad[]PN,,['ummia[expert]'],,['126276'],
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['430177'],
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['125585'],['64.0405']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['128126'],['65.1204']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['131620'],['66.1125']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['201151'],['67.0427']
er₃-ra-ur-sag,Erraqarrad[]PN,[{'intermediary'}],,,['126733'],['70.0902']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['125916'],['74.0920']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['321035'],['78.1110']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['144792'],['80.0300']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['290801'],['80.0509']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['124542'],['80.0919']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['126168'],['81.0320']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['130536'],['82.0511']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['114046'],['82.0719']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['134943'],['82.1028']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['332388'],['83.1104']
er₃-ra-ur-sag,Erraqarrad[]PN,,,,['332040'],['84.1000']
er₃-ra-x-[x],,,,,['106024'],['76.0230']
er₃-re-a,Erreʾa[]PN,,,,['430232'],
er₃-re-a,Erreʾa[]PN,,,,['106236'],['73.0800']
er₃-re-eb,,,,,['107967'],
er₃-re-eb,,,,,['124586'],
er₃-re-eb,,,,,['125958'],
er₃-re-eb,,,,,['125958'],
er₃-re-eb,,,['nubanda[overseer]'],,['132007'],
er₃-re-eb,,,,,['134199'],
er₃-re-eb,,,['šeš[brother]'],,['143146'],
er₃-re-eb,,,,,['145083'],
er₃-re-eb,,,,,['430640'],
er₃-re-eb,,,['dumu[child]'],,['101313'],['67.0000']
er₃-re-eb₂,,[{'intermediary'}],,,['125900'],['77.0900']
er₃-re-šum,Errešum[]PN,,,,['107630'],
er₃-re-šum,Errešum[]PN,,,,['117288'],
er₃-re-šum,Errešum[]PN,,,,['123488'],
er₃-re-šum,Errešum[]PN,,,,['123671'],
er₃-re-šum,Errešum[]PN,,,,['125958'],
er₃-re-šum,Errešum[]PN,,,,['117196'],['63.1115']
er₃-re-šum,Errešum[]PN,,['nagada[herdsman]'],,['126167'],['65.0500']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['105848'],['68.0600']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['124964'],['70.0714']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['114065'],['71.0730']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['124361'],['71.0810']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['136233'],['72.0901']
er₃-re-šum,Errešum[]PN,,,,['131624'],['73.0000']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['303391'],['73.0307']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['131653'],['74.0911']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['136253'],['74.0924']
er₃-re-šum,Errešum[]PN,,,,['126662'],['76.0721']
er₃-re-šum,Errešum[]PN,[{'intermediary'}],,,['102020'],['77.0609']
er₃-ri-ib,,,,,['332390'],
