name,role,profession,p id,year,processed year
{d}šul-gi-{d}nanše-ki-ag₂,['intermediary'],šarrabdu[administrator],118584,Shu-Suen.08.08.00 ?,83.0800
in-ta-e₃-a,['source'],None,118585,Amar-Suen.04.09.00,70.0900
{d}šul-gi-iri-mu,['recipient'],None,118585,Amar-Suen.04.09.00,70.0900
ab-ba-sa₆-ga,['recipient'],None,118586,Amar-Suen.05.09.11,71.0911
{d}suen-iri,['source'],None,118587,Ibbi-Suen.01.01.00,85.0100
lu₂-{d}nin-gir₂-su,['recipient'],None,118587,Ibbi-Suen.01.01.00,85.0100
a-hu-ni,['source'],None,118588,Shulgi.47.07.22 (us2 year),65.0722
na-sa₆,['recipient'],None,118588,Shulgi.47.07.22 (us2 year),65.0722
{d}šul-gi-si₂-im-tum,['new owner'],None,118589,Shulgi.44.06.25,62.0625
a₂-bi₂-la-tum,['recipient'],None,118589,Shulgi.44.06.25,62.0625
a-hu-ni,['source'],None,118591,Amar-Suen.01.07.24,67.0724
ur-nigar{gar},['recipient'],None,118591,Amar-Suen.01.07.24,67.0724
lugal-ma₂-gur₈-re,['representative'],None,118593,Amar-Suen.02.03.14,68.0314
lu₂-dingir-ra,['source'],None,118593,Amar-Suen.02.03.14,68.0314
a-hu-ni,['source'],None,118596,Shulgi.44.03.25,62.0325
ur-nigar{gar},['recipient'],None,118596,Shulgi.44.03.25,62.0325
lu₂-dingir-ra,['source'],None,118597,Shulgi.47.02.28 (us2 year) ?,65.0228
ur-nigar{gar},['recipient'],None,118597,Shulgi.47.02.28 (us2 year) ?,65.0228
lu₂-dingir-ra,['source'],None,118601,Amar-Suen.01.06.04,67.0604
ur-nigar{gar},['recipient'],None,118601,Amar-Suen.01.06.04,67.0604
lu₂-dingir-ra,['source'],None,118602,Amar-Suen.01.12.28,67.1228
ur-nigar{gar},['recipient'],None,118602,Amar-Suen.01.12.28,67.1228
a-hu-ni,['representative'],None,118603,Amar-Suen.01.03.23,67.0323
lu₂-dingir-ra,['source'],None,118603,Amar-Suen.01.03.23,67.0323
{d}šul-gi-a-a-mu,['source'],None,118604,Amar-Suen.02.01.29,68.0129
ur-nigar{gar},['recipient'],None,118604,Amar-Suen.02.01.29,68.0129
ur-{d}en-lil₂-la₂,['intermediary'],None,118605,Shulgi.44.08.00,62.0800
na-sa₆,['source'],None,118606,Shulgi.47.02.00 (us2 year),65.0200
a-hu-ni,['recipient'],None,118606,Shulgi.47.02.00 (us2 year),65.0200
hu-ba,['representative'],u[and],118608,Shu-Suen.06.04.00 (us2-us2 year),81.0400
lu₂-dingir-ra,['source'],None,118609,Amar-Suen.02.12.25,68.1225
ur-nigar{gar},['recipient'],None,118609,Amar-Suen.02.12.25,68.1225
{d}šul-gi-a-a-mu,['recipient'],None,118610,Amar-Suen.01.11.22,67.1122
ab-ba-sa₆-ga,['source'],None,118611,Amar-Suen.05.08.14,71.0814
en-dingir-mu,['recipient'],None,118611,Amar-Suen.05.08.14,71.0814
ab-ba-sa₆-ga,['source'],None,118612,Amar-Suen.05.08.12,71.0812
{d}šul-gi-a-a-mu,['recipient'],None,118612,Amar-Suen.05.08.12,71.0812
ab-ba-sa₆-ga,['source'],None,118613,Amar-Suen.05.03.01,71.0301
tu-ra-am-{d}da-gan,['recipient'],None,118613,Amar-Suen.05.03.01,71.0301
{d}šul-gi-iri#-mu#,['recipient'],None,118614,Amar-Suen.05.03.00,71.0300
ab-ba-sa₆-ga,['recipient'],None,118615,Amar-Suen.05.09.24,71.0924
la-ma-har,['representative'],šagia[cup-bearer],118617,Shu-Suen.02.04.01,77.0401
kur-bi-la-ak,['source'],PN,118617,Shu-Suen.02.04.01,77.0401
lu₂-sukkal-an-ka,['source'],None,118623,Ibbi-Suen.01.03.00,85.0300
{d}šul-gi-si-sa₂,['recipient'],None,118623,Ibbi-Suen.01.03.00,85.0300
lugal-ma₂-gur₈-re,['representative'],None,118625,Amar-Suen.02.03.13,68.0313
{d}šul-gi-a-a-mu,['source'],None,118625,Amar-Suen.02.03.13,68.0313
šu-{d}dam-ki-na,['new owner'],None,118627,Shulgi.43.11.23,61.1123
si-im-ti-ip-ha-še-er,['new owner'],None,118627,Shulgi.43.11.23,61.1123
na-sa₆,['recipient'],None,118628,Shulgi.47.11.05 (us2 year),65.1105
bur-ma-ma,['intermediary'],sukkal[secretary],118630,Amar-Suen.08.12.14,74.1214
lugal-ma₂-gur₈-re,['representative'],None,118630,Amar-Suen.08.12.14,74.1214
zu-ba-ga,['source'],PN,118630,Amar-Suen.08.12.14,74.1214
ab-ba-sa₆-ga,['source'],None,118635,Amar-Suen.02.08.10,68.0810
{d}šul-gi-a-a-mu,['recipient'],None,118635,Amar-Suen.02.08.10,68.0810
{d}šul-gi-a-a-mu,['source'],None,118639,Amar-Suen.02.01.07 (us2 year),68.0107
ur-nigar{gar},['recipient'],None,118639,Amar-Suen.02.01.07 (us2 year),68.0107
ur-{d}nanna,['source'],None,118641,"Shu-Suen.04.01.00, Shu-Suen.04.09.00",79.0100
na-sa₆,['source'],None,119743,Shulgi.44.--.--,62.0000
{d}nanna-ma-ba,['intermediary'],dubsar[scribe],119746,Shu-Suen.07.07.03,82.0703
ab-ba-sa₆-ga,['recipient'],None,119911,Amar-Suen.--.--.09,66.0009
ur-{d}ba-ba₆,['intermediary'],dubsar[scribe],119911,Amar-Suen.--.--.09,66.0009
ur-ku₃#?-nun#?-na,['source'],None,119957,Shu-Suen.03.08.00 ?,78.0800
na-lu₅,['source'],None,120008,Amar-Suen.04.05.30,70.0530
{d}nanše-GIR₂@g-gal,['representative'],None,120014,Amar-Suen.03.01.21,69.0121
ur-{d}ba-ba₆,['representative'],None,120014,Amar-Suen.03.01.21,69.0121
ur-[...],['new owner'],None,120014,Amar-Suen.03.01.21,69.0121
ur-{d}[...],['new owner'],None,120014,Amar-Suen.03.01.21,69.0121
ab-ba-sa₆-ga,['source'],PN,120014,Amar-Suen.03.01.21,69.0121
{d}nanna-kam,['representative'],sukkal[secretary],120049,--.--.04.20,
en-dingir-mu,['source'],None,120049,--.--.04.20,
a-hu-ni,['representative'],šagia[cup-bearer],120076,Amar-Suen.08.04.--,74.0400
šu-ab-ba,['intermediary'],sukkal[secretary],120076,Amar-Suen.08.04.--,74.0400
ARAD₂-{d}nanna,['source'],None,120679,Shu-Suen.03.01.00 (us2 year),78.0100
e₂-tum,['source'],None,120687,Amar-Suen.02.03.00,68.0300
ab-ba-sa₆-ga,['source'],None,120689,Amar-Suen.01.10.09,67.1009
na-lu₅,['recipient'],None,120689,Amar-Suen.01.10.09,67.1009
ur-{d}nin-gal,['source'],None,120896,Ibbi-Suen.02.07.00,86.0700
in-ta-e₃-a,['recipient'],None,121508,Shu-Suen.05.11.09 (us2 year),80.1109
ur-šu-ga-lam-ma,['source'],None,121689,Shu-Suen.07.07.00,82.0700
ur-{d}ba-ba₆,['recipient'],None,121689,Shu-Suen.07.07.00,82.0700
ab-ba-sa₆-ga,['source'],None,121694,Amar-Suen.04.06.22,70.0622
in-ta-e₃-a,['recipient'],None,121694,Amar-Suen.04.06.22,70.0622
a!-bi₂-du₁₀,['representative'],ragaba[rider],121696,Shu-Suen.08.11.26,83.1126
{d}nanna-ma-ba,['intermediary'],šatam[official],121696,Shu-Suen.08.11.26,83.1126
{d}nin-gir₂-su-ka-i₃-sa₆,['intermediary'],None,121697,Shulgi.43.00.00,61.0000
ib-ni-{d}suen,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
kur-bi-la-ak,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
a-da-lal₃,['recipient'],unud[cowherd],121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
ur-{d}suen,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
{d}utu-bar-ra,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
ur-{d}nin-geš-zi-da,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
{d}utu-bar-ra,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
šu-er₃-ra,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
ur-{d}ba-ba₆,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
ur-ba-gara₂?,['recipient'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
ur-{d}nin-kur-ra,['recipient'],ensik[ruler],121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
{d}utu-ba-ni,['recipient'],ensik[ruler],121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
lu₂-{d}nanna,['recipient'],dumu[child],121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
lu₂-{d}nanna,['recipient'],šabra[administrator],121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
[lugal]-me-lam₂,['source'],None,121721,"Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)",78.0100
ab-ba-sa₆-ga,['source'],None,121761,Amar-Suen.03.12.03,69.1203
in-ta-e₃-a,['recipient'],None,121761,Amar-Suen.03.12.03,69.1203
in-ta-e₃-a,['source'],None,121763,Amar-Suen.09.09.00,75.0900
ab-ba-sa₆-ga,['source'],None,121765,Amar-Suen.03.08.24,69.0824
en-dingir-mu,['recipient'],None,121765,Amar-Suen.03.08.24,69.0824
{d}nanše-GIR₂@g?-gal,['representative'],None,121766,Shulgi.46.08.18,64.0818
ab-ba-sa₆-ga,['recipient'],None,122131,Amar-Suen.05.08.28,71.0828
ARAD₂-mu,['representative'],None,122133,Shulgi.47.07.30 (us2 year),65.0730
na-sa₆,['source'],PN,122133,Shulgi.47.07.30 (us2 year),65.0730
ab-ba-sa₆-ga,['source'],None,122134,Amar-Suen.05.08.10,71.0810
en-dingir-mu,['recipient'],None,122134,Amar-Suen.05.08.10,71.0810
ab-ba-sa₆-ga,['source'],None,122135,Amar-Suen.05.01.06 (us2 year),71.0106
na-lu₅,['recipient'],None,122135,Amar-Suen.05.01.06 (us2 year),71.0106
na-sa₆,['source'],None,122136,Shulgi.48.09.00,66.0900
ur-nigar{gar},['recipient'],None,122136,Shulgi.48.09.00,66.0900
en-dingir-mu,['intermediary'],None,122136,Shulgi.48.09.00,66.0900
na-sa₆,['recipient'],None,122138,Shulgi.48.06.22,66.0622
šeš-da-da,['new owner'],FN,122139,Shulgi.45.09.06,63.0906
wa-at-ra-at-ha-tum,['new owner'],None,122140,Shulgi.46.04.15,64.0415
ARAD₂-mu,['representative'],None,122140,Shulgi.46.04.15,64.0415
ab-ba-sa₆-ga,['recipient'],None,122142,Amar-Suen.05.11.09,71.1109
šu-ma-ma,['recipient'],None,122144,Amar-Suen.07.09.27,73.0927
ur-nig₂,['intermediary'],None,122144,Amar-Suen.07.09.27,73.0927
a-hu-um-ba,"['recipient', 'intermediary']",None,122144,Amar-Suen.07.09.27,73.0927
šar-ru-um-ba-ni,['new owner'],None,122145,Shulgi.47.12.09 (us2 year),65.1209
lu₂-gul-zi-da,['new owner'],None,122145,Shulgi.47.12.09 (us2 year),65.1209
{d}nanše-GIR₂@g?-gal,['representative'],None,122145,Shulgi.47.12.09 (us2 year),65.1209
e₂-a-i₃-li₂,['new owner'],None,122145,Shulgi.47.12.09 (us2 year),65.1209
a-[a]-kal#-la#,['representative'],None,122145,Shulgi.47.12.09 (us2 year),65.1209
na-sa₆,['source'],PN,122145,Shulgi.47.12.09 (us2 year),65.1209
ab-ba-sa₆-ga,['source'],None,122146,Amar-Suen.06.05.29,72.0529
in-ta-e₃-a,['recipient'],None,122146,Amar-Suen.06.05.29,72.0529
na-sa₆,['recipient'],None,122147,Shulgi.48.07.15,66.0715
na-sa₆,['source'],None,122150,Shulgi.45.08.00,63.0800
a-hu-ni,['recipient'],None,122150,Shulgi.45.08.00,63.0800
e₂-a-i₃-li₂,['new owner'],None,122152,Shulgi.48.09.08,66.0908
ur-{d}suen,['new owner'],None,122152,Shulgi.48.09.08,66.0908
šeš-da-da,['new owner'],FN,122152,Shulgi.48.09.08,66.0908
lu₂-{d}nanna,['new owner'],šabra[administrator],122152,Shulgi.48.09.08,66.0908
nu-i#-da,['new owner'],None,122152,Shulgi.48.09.08,66.0908
na-sa₆,['source'],PN,122152,Shulgi.48.09.08,66.0908
na-sa₆,['recipient'],None,122153,Shulgi.48.06.07 (us2-us2 year),66.0607
ba-an-zi-ge,['source'],None,122155,Shu-Suen.03.09.00,78.0900
{d}nanna-i₃-sa₆,['source'],None,122155,Shu-Suen.03.09.00,78.0900
a-da-lal₃,['source'],None,122155,Shu-Suen.03.09.00,78.0900
lugal-KU,['source'],None,122155,Shu-Suen.03.09.00,78.0900
ur-{d}ig-alim,['source'],None,122155,Shu-Suen.03.09.00,78.0900
ur-{d}šuš₃-{d}ba-ba₆,['source'],None,122155,Shu-Suen.03.09.00,78.0900
{d}utu-bar-ra,['source'],None,122155,Shu-Suen.03.09.00,78.0900
ur-{d}nin-geš-zi-da,['source'],None,122155,Shu-Suen.03.09.00,78.0900
ur-{d}ba-ba₆,['source'],None,122155,Shu-Suen.03.09.00,78.0900
ur-nigar{gar},['new owner'],None,122156,Shulgi.45.10.12,63.1012
{d}šul-gi-[...],['new owner'],None,122157,Shulgi.48.09.06,66.0906
en-ša₃-ku₃-ge,['new owner'],en[priest],122157,Shulgi.48.09.06,66.0906
lu₂-{d}nanna,['new owner'],šabra[administrator],122157,Shulgi.48.09.06,66.0906
ur-nigar,['new owner'],None,122157,Shulgi.48.09.06,66.0906
šeš-da-da,['new owner'],FN,122157,Shulgi.48.09.06,66.0906
ur-{d}suen,['new owner'],dumu[child],122157,Shulgi.48.09.06,66.0906
šeš-da-da,['new owner'],FN,122157,Shulgi.48.09.06,66.0906
ur-{d}utu?,['new owner'],None,122157,Shulgi.48.09.06,66.0906
{d}nanše-GIR₂@g?-gal,['representative'],None,122157,Shulgi.48.09.06,66.0906
ur-{d}ba-ba₆,['representative'],None,122157,Shulgi.48.09.06,66.0906
za-ri₂-iq,['new owner'],None,122157,Shulgi.48.09.06,66.0906
e₂-a-i₃-li₂,['new owner'],None,122157,Shulgi.48.09.06,66.0906
er₃-ra-na-da,['representative'],None,122157,Shulgi.48.09.06,66.0906
lu₂-{d}nanna,['new owner'],None,122157,Shulgi.48.09.06,66.0906
ARAD₂-mu,['representative'],None,122157,Shulgi.48.09.06,66.0906
na-sa₆,['source'],PN,122157,Shulgi.48.09.06,66.0906
ab-ba-sa₆-ga,['source'],None,122158,Amar-Suen.05.11.17,71.1117
in-ta-e₃-[a],['recipient'],None,122158,Amar-Suen.05.11.17,71.1117
ab-ba-sa₆-ga,['recipient'],None,122159,Amar-Suen.05.09.29,71.0929
ur-{d}nisaba,['intermediary'],lu[person],122162,Amar-Suen.06.03.09,72.0309
ab-ba-sa₆-ga,['source'],None,122162,Amar-Suen.06.03.09,72.0309
be-li₂-a-ri₂-ik,['recipient'],None,122162,Amar-Suen.06.03.09,72.0309
ur-{d}nanna,['source'],None,122163,Shu-Suen.04.03.29 (us2 year),79.0329
ur-tum-ma-al,['intermediary'],šarrabdu[administrator],122163,Shu-Suen.04.03.29 (us2 year),79.0329
ur-{d}nin-da,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
ur-{d}nanna,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
šeš-kal-la,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
ur-{d}ba-ba₆,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
{d}inanna-ur-sag,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
šu-{d}utu,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
dingir-ra-bi₂,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
ur-{d}gilgamesₓ(|BIL₃.GA.MES|),['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
lugal-KU?,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
lugal-he₂-gal₂,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
ur-{d}šara₂,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
giri₃-ni,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
dingir-dan,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
{d}nanna-i₃-sa₆,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
{d}nanna-i₃-sa₆,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
lugal-im-ru-a,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
a₂-na-na,['recipient'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
lugal-im-ru-a,['source'],None,122164,Shulgi.35.12.00 (us2 year),53.1200
ba-ba-an-še-en,"['representative', 'new owner']",None,122165,Amar-Suen.05.07.13,71.0713
ba-ba-an-še-en,"['representative', 'new owner']",None,122165,Amar-Suen.05.07.13,71.0713
ab-ba-sa₆-ga,['source'],PN,122165,Amar-Suen.05.07.13,71.0713
na-sa₆,['recipient'],None,122166,Shulgi.46.08.00,64.0800
bu₃-u₂-da{ki},['intermediary'],None,122166,Shulgi.46.08.00,64.0800
ki-ma-ma,['representative'],sukkal[secretary],122167,Amar-Suen.05.09.24,71.0924
i-šar-ra-ma-aš,['new owner'],None,122167,Amar-Suen.05.09.24,71.0924
ši-ha-lum,['new owner'],None,122167,Amar-Suen.05.09.24,71.0924
tah-ša-tal,['representative'],None,122167,Amar-Suen.05.09.24,71.0924
ab-ba-sa₆-ga,['source'],PN,122167,Amar-Suen.05.09.24,71.0924
na-sa₆,['source'],None,122169,Shulgi.47.11.00 (us2 year),65.1100
ur-nigar{gar},['recipient'],None,122169,Shulgi.47.11.00 (us2 year),65.1100
a-bi₂-si₂-im-ti,['new owner'],None,122171,Amar-Suen.08.08.18,74.0818
ab-ba-sa₆-ga,['recipient'],None,122171,Amar-Suen.08.08.18,74.0818
a-a-kal-la,['representative'],None,122172,Shulgi.47.09.11 (us2 year),65.0911
na-sa₆,['source'],PN,122172,Shulgi.47.09.11 (us2 year),65.0911
lu₂-me-lam₂,['intermediary'],None,122173,Amar-Suen.05.07.24,71.0724
ab-ba-sa₆-ga,['source'],None,122173,Amar-Suen.05.07.24,71.0724
šu-er₃-ra,['recipient'],None,122173,Amar-Suen.05.07.24,71.0724
u₂-ta₂-mi-šar-ra-am,['source'],None,122174,Amar-Suen.06.04.18,72.0418
[šu]-ma-ma,['recipient'],None,122174,Amar-Suen.06.04.18,72.0418
ur-{d}šu-{d}suen,['recipient'],None,122175,Ibbi-Suen.01.09.00,85.0900
ku₃-{d}nin-ur₄-ra,['intermediary'],dubsar[scribe],122175,Ibbi-Suen.01.09.00,85.0900
iš-lu-il,['new owner'],None,122178,Shulgi.43.03.26,61.0326
amar-{d}da-mu,['new owner'],None,122178,Shulgi.43.03.26,61.0326
a-hu-ni,['source'],None,122179,"Shulgi.45.06.27 (us2 year), Shulgi.45.06.29 (us2 year)",63.0627
na-sa₆,['recipient'],None,122179,"Shulgi.45.06.27 (us2 year), Shulgi.45.06.29 (us2 year)",63.0627
ab-ba-sa₆-ga,['source'],None,122180,Amar-Suen.04.00.00,70.0000
in-ta-e₃-a,['recipient'],None,122180,Amar-Suen.04.00.00,70.0000
šu-a-ba,['intermediary'],sukkal[secretary],122181,Shu-Suen.01.12.08,76.1208
ARAD₂-mu,['representative'],None,122181,Shu-Suen.01.12.08,76.1208
nu-ur₂-{d}iškur,['intermediary'],dubsar[scribe],122181,Shu-Suen.01.12.08,76.1208
ab-ba-sa₆-ga,['source'],None,122182,Amar-Suen.05.04.22,71.0422
a-hu-we-er,['recipient'],None,122182,Amar-Suen.05.04.22,71.0422
u₂-ta₂-mi-šar-ra-am,['source'],None,122183,Amar-Suen.06.11.28,72.1128
a-hu-we-er,['recipient'],None,122183,Amar-Suen.06.11.28,72.1128
ab-ba-sa₆-ga,['source'],None,122184,Amar-Suen.05.10.00,71.1000
{d}nanna-ki-ag₂,['recipient'],šabra[administrator],122184,Amar-Suen.05.10.00,71.1000
lu₂-{d}ba-ba₆,['recipient'],None,122185,Amar-Suen.05.09.13,71.0913
lu₂-dingir-ra,['recipient'],None,122186,Amar-Suen.02.04.14,68.0414
i-din-er₃-ra,['recipient'],lu[person],122187,Shulgi.46.12.00,64.1200
ab-ba-sa₆-ga,['source'],None,122188,Amar-Suen.05.12.00,71.1200
šu-er₃-ra,['recipient'],None,122188,Amar-Suen.05.12.00,71.1200
šeš-da-da,['new owner'],FN,122190,Shulgi.47.04.25 (us2 year),65.0425
na-sa₆,['source'],PN,122190,Shulgi.47.04.25 (us2 year),65.0425
ab-ba-sa₆-ga,['source'],None,122191,Amar-Suen.05.10.11,71.1011
in-ta-e₃-a,['recipient'],None,122191,Amar-Suen.05.10.11,71.1011
ARAD₂-mu,['representative'],None,122192,Amar-Suen.01.07.21,67.0721
a-hu-ni,['source'],PN,122192,Amar-Suen.01.07.21,67.0721
a-hu-ni,['source'],None,122193,Amar-Suen.01.04.03,67.0403
ur-nigar{gar},['recipient'],None,122193,Amar-Suen.01.04.03,67.0403
ur-{d}nanna,['source'],None,122194,Shu-Suen.03.07.13,78.0713
{d}šul-gi-iri-mu,['recipient'],None,122194,Shu-Suen.03.07.13,78.0713
ab-ba-sa₆-ga,['source'],None,122195,Amar-Suen.05.10.30,71.1030
šu-er₃-ra,['recipient'],None,122195,Amar-Suen.05.10.30,71.1030
šu-{d}nin-šubur,['new owner'],sukkal[secretary],122196,Amar-Suen.02.10.20,68.1020
ab-ba-sa₆-ga,['source'],None,122196,Amar-Suen.02.10.20,68.1020
ab-ba-sa₆-ga,['source'],None,122197,Amar-Suen.07.01.07,73.0107
šu-ma-ma,['recipient'],None,122197,Amar-Suen.07.01.07,73.0107
ab-ba-sa₆-ga,['source'],None,122198,Amar-Suen.04.03.14 (us2 year),70.0314
in-ta-e₃-a,['recipient'],None,122198,Amar-Suen.04.03.14 (us2 year),70.0314
šeš-kal-la,['source'],None,122201,Shulgi.46.02.00,64.0200
a-ab-ba,['source'],None,122201,Shulgi.46.02.00,64.0200
ur-mes,['recipient'],None,122201,Shulgi.46.02.00,64.0200
in-ta-e₃-a,['recipient'],None,122202,Shu-Suen.05.12d.01 (intercalated) (us2 year),80.1201
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],122202,Shu-Suen.05.12d.01 (intercalated) (us2 year),80.1201
in-ta-e₃-a,['recipient'],None,122203,Shu-Suen.07.10.13,82.1013
nu-ur₂-{d}suen,['intermediary'],dubsar[scribe],122203,Shu-Suen.07.10.13,82.1013
ur-ku₃-nun-na,['source'],None,122204,Ibbi-Suen.01.09.13,85.0913
{d}šul-gi-iri-mu,['recipient'],None,122204,Ibbi-Suen.01.09.13,85.0913
{d}nanna-ma-ba,['intermediary'],dubsar[scribe],122204,Ibbi-Suen.01.09.13,85.0913
a₂-na-na,['intermediary'],None,122209,"Shulgi.43.01.00, Shulgi.43.12.00",61.0100
{d}en-lil₂-la₂,['intermediary'],None,122209,"Shulgi.43.01.00, Shulgi.43.12.00",61.0100
na-sa₆,['source'],None,122209,"Shulgi.43.01.00, Shulgi.43.12.00",61.0100
{d}nanna-ma-ba,['intermediary'],dubsar[scribe],122210,Shu-Suen.07.05.19,82.0519
ur-{d}nin-geš-zi-da,['new owner'],FN,122212,Shulgi.44.03m.06 (intercalated) =? Shulgi.45.03.06 (intercalated?) ,62.0306
a-hu-wa-qar,['new owner'],nubanda[overseer],122212,Shulgi.44.03m.06 (intercalated) =? Shulgi.45.03.06 (intercalated?) ,62.0306
šar-ru-um-i₃-li₂,['new owner'],nubanda[overseer],122212,Shulgi.44.03m.06 (intercalated) =? Shulgi.45.03.06 (intercalated?) ,62.0306
lugal-a₂-zi-da,['new owner'],FN,122213,Shulgi.44.03m.24 (intercalated) =? Shulgi.45.03.24 (intercalated?) ,62.0324
šu-{d}nin-šubur,['new owner'],None,122213,Shulgi.44.03m.24 (intercalated) =? Shulgi.45.03.24 (intercalated?) ,62.0324
ur-{d}en-lil₂-la₂,['new owner'],None,122213,Shulgi.44.03m.24 (intercalated) =? Shulgi.45.03.24 (intercalated?) ,62.0324
ur-nigar{gar},['new owner'],kaguruk[supervisor],122213,Shulgi.44.03m.24 (intercalated) =? Shulgi.45.03.24 (intercalated?) ,62.0324
id-da-a,['new owner'],None,122213,Shulgi.44.03m.24 (intercalated) =? Shulgi.45.03.24 (intercalated?) ,62.0324
uš-šu-mu-um,['recipient'],None,122537,Shu-Suen.02.04.00,77.0400
ši-ha-lum,['intermediary'],None,122537,Shu-Suen.02.04.00,77.0400
ab-ba-sa₆-ga,['source'],None,122538,Amar-Suen.08.09.19,74.0919
