name,profession,p index
ur-nigar{gar},AN,142788
gu₃-de₂-a,ensik[ruler],142789
nu-ur₂#-[{d}]suen#,dubsar[scribe],142789
ab-ba-sa₆-ga,AN,142790
na-lu₅,PN,142791
šeš-da-da,FN,142794
tu-ra-am-i₃#-li₂,u[and],142803
me-{d}ištaran-e,X,142803
ur-ku₃-nun-na,PN,142803
{d}nanna-ma-ba,dubsar[scribe],142803
u₂-na-[ba-tal,ensik[ruler],142805
uri₅{ki}-<ki>-du₁₀,muhaldim[cook],142805
nu-ur₂-{d}suen#,dubsar[scribe],142807
na-ap-la-num₂,šag[heart],142811
šeš-[...],ŋiri[foot],142811
lu₂-kar-zi-da,dubsar[scribe],142811
ur-[...],lu[person],142849
nu-ur₂-{d}suen,dubsar[scribe],142858
ur-{d}suen,dumu[child],142868
ur-{d}x-[x],dumu[child],142868
a-hu-[...],u[and],142868
lu₂-{d}[...],mu[year],142868
lu₂-{d}nanna,dumu[child],142868
ši-ha-lum,nubanda[overseer],142868
be-li₂-du₁₀,ragaba[rider],142868
lugal-he₂-gal₂,PN,142902
dingir-ku-zi-ri₂,muhaldim[cook],142909
{d}nanna-kam,sukkal[secretary],142910
ur-{d}iškur,šabra[administrator],142911
hal-li₂,kurušda[fattener],142913
ur-{d}iškur,en[cvne],142913
šeš-da-da,FN,142939
ki-{d}suen#,X,142961
šul-ga₂-a-ad#,lu[person],142961
šu-{d}šul-gi,sukkal[secretary],142961
ma-ar-hu-ni,lu[person],142961
ha-ni,sukkal[secretary],142961
e₃-lu-num₂,TN,142964
lu₂-{d}nanna,šabra[administrator],143011
lu₂-{d}nanna,dumu[child],143011
na-sa₆,PN,143011
ur-sa₆-ga,sipad[shepherd],143080
ur-{d}ba-ba₆,šabra[administrator],143110
in-ta-e₃-a,PN,143116
ab-ba-sa₆-ga,PN,143125
ur-nigar{gar},nubanda[overseer],143126
ARAD₂-mu,AN,143144
er₃-re-eb,šeš[brother],143146
ur-{d}[...],PN,143146
be-li₂-du₁₀,kurušda[fattener],143306
uz-tur,uš[die],143427
ba-gu-um,mušendu[bird-catcher],143494
šu-e₂-a,kuš[official],143506
ur-{d}šul-pa-e₃,muhaldim[cook],143516
nu-ur₂-{d}suen,šagia[cup-bearer],143516
šu]-ma-ma,PN,143516
lugal-ezem,nagada[herdsman],143563
ur-{d}li₉-si₄,taka[abandon],143619
šeš-da-da,FN,143642
ad-da-tur,PN,143642
eš₁₈-dar-il₆-su,FN,143684
ŠIM,sag[rare],143695
lu₂-dingir-ra,šabra[administrator],143695
na-sa₆,PN,143736
za-ri₂-iq,lu[person],143751
{d}šul-gi-i₃-li₂,MAR.TU[westerner],143751
da-a-a-ni,muhaldim[cook],143751
lu₂-dingir-ra,dubsar[scribe],143773
lu₂-dingir-ra,dumu[child],143857
na-sa₆,PN,143862
na-sa₆,PN,143863
ab-ba-sa₆-ga,PN,143872
du₁₁-ga-zi-da,kuš[official],143875
di-ku₅-i₃-li₂,muhaldim[cook],143875
na-sa₆,PN,143875
na-sa₆,kurušda[fattener],143876
maš-gal,niga[fattened],143878
šu-{d}suen,dikud[judge],143881
na-sa₆,PN,143881
a-hu-ni,PN,143883
ab-ba-sa₆-ga,PN,143885
ab-ba-sa₆-ga,PN,143896
ab-ba-sa₆-ga,PN,143923
bur-ma-ma,damgar[merchant],143924
ur-tilla₃,FN,143924
na-ap-li₂-is-e₂-a,nar[musician],143924
geme₂-bara₂-si-ga,lu[person],143924
a-hu-šu-ni,sukkal[secretary],143924
hu-un-nu-um,kuš[official],143924
dingir-dan,MAR.TU[westerner],143924
lugal-iti-da,sukkal[secretary],143924
lu₂-dingir-ra,dumu[child],143924
ri-ba-ga-da,ragaba[rider],143924
a-ha-an-si-bu,lu[person],143924
kal-i₃-li₂,dumu[child],143924
{d}šul-gi-i₃-li₂,MAR.TU[westerner],143924
u₄-ne-nig₂-[sa₆-ga],MAR.TU[westerner],143924
{d}šul-gi-i₃-li₂,MAR.TU[westerner],143924
i-din-{d}iškur,kuš[official],143924
{d}amar-{d}suen,e[house],143924
ur-tilla₃,FN,143924
inim-{d}nanna,FN,143924
dingir-ba-ni,sipad[shepherd],143924
inim-{d}nanna,FN,143924
dingir-ba-ni,sipad[shepherd],143924
ur-du₆-ku₃,šuʾi[barber],143925
ur-{d}šul-pa-e₃,dumu[child],143925
en-dingir-mu,sug[replace],143925
ur-mes,ensik[ruler],143939
lugal-ma₂-gur₈-re,sukkal[secretary],143939
ur-nigar{gar},sukkal[secretary],143939
ab-ba-sa₆-ga,PN,143939
zi-im-zi-la-ah,sipad[shepherd],143942
gu-za-ni,kurušda[fattener],143959
ša₃-ga-na-kum,sukkal[secretary],143961
an-hi-ir,ŋal[be],143966
[wa]-da-ru-um,FN,143974
amar-zi-mu,šabra[administrator],143984
šu-ti-ru-um,ensik[ruler],143985
{d}nanna-ki-ag₂,šabra[administrator],143988
ur-{d}nin-gubalag,nar[musician],143996
u₂-ta₂-mi-šar-am,ragaba[rider],143996
lu₂-{d}nanna,šabra[administrator],143999
kal-la-mu,ensik[ruler],143999
{d}nanna-zi-ša₃-gal₂,ensik[ruler],144003
šeš-zi-mu,FN,144004
li-ba-nu-uk-ša-ba-aš,ensik[ruler],144006
lugal-inim-gi-na,sukkal[secretary],144006
{d}en-lil₂-la₂,kurušda[fattener],144012
ur-nigar{gar},kuš[official],144026
a-hu-ni,kuš[official],144026
ip-hur,kuš[official],144026
šu-e₂-a,kuš[official],144026
i-tu-a,ragaba[rider],144028
nu-ur₂-{d}suen,PN,144038
ur-{d}ba-ba₆,dubsar[scribe],144045
ur-{d}ba-ba₆,dumu[child],144045
{d}nanše-kam,X,144061
ga-la-ah,dug[speak],144061
maš-tur,šagia[cup-bearer],144096
dingir-dan,sukkal[secretary],144113
in-ta-e₃-a,PN,144113
ur-{d}nin-gubalag,nar[musician],144115
a₂-bu-ru-ru-ma,X,144136
na-lu₅,kurušda[fattener],144168
ur-{d}suen,lu[person],144172
da-a-a,šeš[brother],144172
ab-ba-sa₆-ga,PN,144181
ša-at-{d}suen#,FN,144195
id-da-a,damgar[merchant],144196
bur-ma-ma,damgar[merchant],144196
dingir-ba-ni,nubanda[overseer],144196
ku-ru-ub-er₃-ra,nubanda[overseer],144196
dingir-dan,nubanda[overseer],144196
šu-ma-ma,AN,144196
šu-i₃-li₂,ud[sun],144212
lugal-ma₂-gur₈-re,šabra[administrator],144216
gu₃-de₂-a,ensik[ruler],144217
dingir-dan,sukkal[secretary],144220
ur-{d}ba-ba₆,šeš[brother],144234
lu₂-sa₆-ga,dubsar[scribe],144234
a-mur-{d}suen,muhaldim[cook],144238
lu₂-u₁₈-um,niga[fattened],144240
ur-{d}šul-pa-e₃,muhaldim[cook],144249
ab-ba-sa₆-ga,PN,144249
šu-{d}suen,dikud[judge],144262
lu₂-bala-sa₆-ga,nubanda[overseer],144262
ur-{d}šul-pa-e₃,lu[person],144262
ur-{d}šul-pa-e₃,dumu[child],144267
šeš-kal-la,dumu[child],144267
ma-at-i₃-li₂,ragaba[rider],144267
na-ap-la-num₂,MAR.TU[westerner],144275
{d}šul-gi-iri-mu,sukkal[secretary],144275
it-hi-pa₂-tal,lu[person],144275
ba-za-za,sukkal[secretary],144275
[in-ta-e₃-a],PN,144275
en-{d}nanše-ki-ag₂,šagia[cup-bearer],144281
la-gi-pu-um,lu[person],144281
šu-ab-ba,sukkal[secretary],144281
hal-la-a,dumu[child],144286
ur-e₁₁-dam,kuš[official],144286
a-a-kal-la,muhaldim[cook],144289
da-a-a-ti,dubsar[scribe],144301
ŠIM,sag[rare],144303
ŠIM,du[go],144303
ur-mes,ara[times],144303
lu₂-uru₁₁{ki},muhaldim[cook],144303
ŠIM,sag[rare],144303
ŠIM,X,144303
ur-mes,muhaldim[cook],144303
a-ba-pu-um,muhaldim[cook],144303
ur-e₂-an-na,ensik[ruler],144303
ŠIM,sag[rare],144303
ŠIM,du[go],144303
ŠIM,sag[rare],144303
{d}nisaba-an-dul₃,šabra[administrator],144303
ARAD₂-{d}nanna,sukkalmah[official],144305
hu-un-nu-um,kuš[official],144306
a-bi₂-si₂-im-ti,u,144312
a-hu-du₁₀,engar[farmer],144325
uz-tur,n,144342
ša₃-kal,X,144356
nu-ur₂-ra,šagia[cup-bearer],144358
nu-ur₂-{d}iškur,dubsar[scribe],144358
ur-{d}li₉-si₄,ensik[ruler],144363
ša₃-kal,zabar[bronze],144365
ša₃-kal,urud[copper],144365
nu-ur₂-{d}suen,dubsar[scribe],144366
ur-{d}nin-kur-ra,ensik[ruler],144373
lu₂-[...],nagada[herdsman],144393
ur-nigar{gar},kuš[official],144393
ip-hur,kuš[official],144393
šu-{d}nin-šubur,sukkal[secretary],144397
mun-gazi,numun[seed],144401
da-a-ga,ŋal[be],144401
ŠIM,n,144401
ur-{d}nun-gal,PN,144401
nu-ur₂-{d}iškur,dubsar[scribe],144403
ur-ku₃-nun-na,muhaldim[cook],144419
šu-i₃-li₂,sukkal[secretary],144419
qu₂-ra-ad-i₃-li₂,nubanda[overseer],144419
la-na,kurušda[fattener],144470
la-na,kurušda[fattener],144471
nu-ur₂-{d}iškur,dubsar[scribe],144474
ku-ba-tum,lukur[priestess],144477
{d}nanna-igi-du,šagia[cup-bearer],144477
{d}en#-[ki],X,144477
lugal-a₂-zi-da,šabra[administrator],144554
ur-nigar{gar},lu[person],144570
hu-un-ga-ad,sipad[shepherd],144571
la-na,kurušda[fattener],144575
la-na,kurušda[fattener],144583
hu-li-bar,ensik[ruler],144601
nu-ur₂-{d}iškur,dubsar[scribe],144640
in-ta-e₃-a,PN,144683
nu-ur₂-{d}suen,dubsar[scribe],144683
nu-ur₂-{d}suen,dubsar[scribe],144756
ur-ku₃-nun-na,PN,144767
hu-la-al,dubsar[scribe],144767
ha-ba-lu₅-ge₂,ensik[ruler],144792
[ur]-{d}da-mu,ragaba[rider],144815
ur-ku₃-nun-na,PN,144815
hu-la-al,dubsar[scribe],144815
ad-da-mu,šagia[cup-bearer],144906
er₃-re-šum,šarrabdu[administrator],144906
šu-er₃-ra,kuš[official],144919
ba-la-la,nar[musician],144954
a-hu-um-ma,ensik[ruler],144961
{d}nanna-ma-ba,dubsar[scribe],145041
er₃-ra-ba-ni,ugula[overseer],145045
i-ku-un-pi₂-{d}utu,PN,145045
a-da-lal₃,šabra[administrator],145045
in-da-a,šabra[administrator],145047
lugal-a₂-zi-da,šabra[administrator],145051
lu₂-{d}nanna,dumu[child],145051
{d}nanna-ma-ba,dubsar[scribe],145051
[i]-ku-pi₄-{d}utu,dubsar[scribe],145054
{d}šul-gi-iri-mu,sukkal[secretary],145054
ku₃-{d}nin-gal,šabra[administrator],145059
a-al-la,muhaldim[cook],145065
{d}suen-a-bu-ni,šagia[cup-bearer],145071
gu₃-de₂-a,kuš[official],145076
lu₂-{d}nin-gir₂-su,kurušda[fattener],145076
la-na,kurušda[fattener],145078
nu-ur₂-{d}iškur,šagia[cup-bearer],145092
sal?-mah,muhaldim[cook],145114
{d}nanna-ma-ba,dubsar[scribe],145116
hu-bi₂-dam?,šarrabdu[administrator],145118
nu-ur₂-eš₁₈-dar,PN,145123
ba-ba-lum,kuš[official],145127
lu₂-{d}nin-gir₂-su,kurušda[fattener],145127
{d}šu-{d}suen-i₃-li₂,šarrabdu[administrator],145128
{d}suen-a-bu-šu,šagia[cup-bearer],145129
{d}šu-{d}suen-i-pa₂-la-ah-{d}en-lil₂,šagia[cup-bearer],145129
zu₂-ga-li,PN,145129
ib-ni-{d}iškur,šarrabdu[administrator],145129
ma-šum,šagia[cup-bearer],145148
nu-ur₂-eš₁₈-dar,dubsar[scribe],145148
{d}nanna-ma-ba,šatam[official],145148
{d}nanna-ma-ba,dubsar[scribe],145157
hu-ma-za,erešdiŋir[priestess],145199
ur-nigar{gar},FN,145235
sa₃-si₂,ud[sun],145332
a-hu-ni,ak[do],145377
la-na,kurušda[fattener],145511
ha-ba-ba,lu[person],145514
lugal-ibila,kurušda[fattener],145514
ab-ba-sa₆-ga,PN,145514
ur-{d}nin-gubalag,nar[musician],145516
ba-za-za,sukkal[secretary],145516
ab-ba-sa₆-ga,PN,145516
nu!-ur₂-{d}suen,dubsar[scribe],145516
ab-ba-sa₆-ga,PN,145517
da-a-ti,dubsar[scribe],145517
{d}nanna-igi-du,šagia[cup-bearer],145518
ta₂-hi-iš-a-tal,PN,145518
{d}šul-gi-i₃-li₂,dubsar[scribe],145518
lu₂-{d}suen,dubsar[scribe],145520
ib-ni-{d}suen,PN,145521
lu₂-{d}nanna,šarrabdu[administrator],145521
ur-{d}ba-ba₆,muhaldim[cook],145524
lugal-amar-ku₃,PN,145524
a-hu-wa-qar,šarrabdu[administrator],145525
{d}amar-{d}suen,lugal[king],145526
{d}nanna-ma-ba,dubsar[scribe],145528
ur-šu-ga-lam-ma,n,145529
ur-nigar{gar},dumu[child],145539
{d}nanše-kam,en[cvne],145539
[{d}]suen#-a-bu-šu,šagia[cup-bearer],145557
[{d}]suen#-a-bu-šu,šagia[cup-bearer],145557
a]-bi₂-si₂-im-ti,tug[textile],145557
[{d}šu-{d}]suen#-la-ma-ha-ar,šagia[cup-bearer],145557
a₂]-ni-id,sukkal[secretary],145557
{d}nanna-zi-ša₃-gal₂,ensik[ruler],145558
ur-{d}x-x,dumu[child],145795
ur-sa₆-ga,šabra[administrator],145800
ur-nigar{gar},kaguruk[supervisor],145800
gu₃-de₂-a,ensik[ruler],145811
{d}amar-{d}suen,lugal[king],145811
ur-{d}nin-gubalag,nar[musician],145814
[šeš]-zi-mu,šabra[administrator],145821
ab-ba-sa₆-ga,PN,145822
lugal-inim-gi-na,sukkal[secretary],145831
in-ta-e₃-a,PN,145833
in-ta-e₃-a,PN,145834
nu-ur₂-{d}suen,dubsar[scribe],145837
hi-li,kuš[official],145838
nu-ur₂-{d}suen,dubsar[scribe],145838
ip-qu₂-ša,šarrabdu[administrator],145842
lu₂-ša-lim,dubsar[scribe],145843
hu-na-zi,nubanda[overseer],145844
in-ta-e₃-a,PN,145845
{d}nanna-ma-ba,dubsar[scribe],145845
e₂-a-i₃-li₂,PN,145846
i-ku-mi-šar,FN,145846
šu-i₃-li₂,n,145846
ur-{d}ba-ba₆,šabra[administrator],145846
{d}nanna-ma-ba,dubsar[scribe],145846
na-sa₆,kurušda[fattener],145895
lu₂-dingir-[ra],dubsar[scribe],200373
a-a-mu#,šabra[administrator],200373
na-ah-ba-tum,gag[nail],200497
šeš-da-da,FN,200508
ri₂?-ba-a,ensik[ruler],200508
i₃-li₂-{d}da-gan,lu[person],200509
na-na#-u₃#,lu[person],200509
lugal-inim-gi-na,sukkal[secretary],200509
lu₂-dingir-ra,PN,200509
lugal-a₂-zi-da,šabra[administrator],200511
{d}nanna-ma-ba,dubsar[scribe],200511
{d}nanna-ma-ba,dubsar[scribe],200513
ur-{d}lamma,AN,200515
ba-za-za,AN,200515
la-ma-har,nubanda[overseer],200519
bur-{d}mer,nubanda[overseer],200519
na-sa₆,PN,200519
šeš-da-da,FN,200521
na-sa₆,PN,200521
lu₂-dingir-ra,dumu[child],200523
ur-{d}šar-ru-gin₇,sukkal[secretary],200526
[a]-bu#-du₁₀,lu[person],200526
[i₃-li₂-{d}da-gan],lu[person],200526
me-gu-um,ensik[ruler],200526
na-bi₂-{d}suen,sukkal[secretary],200526
{d}nanna-i₃-gi,sukkal[secretary],200526
ra-ši,lu[person],200527
i₃-li₂-{d}da-gan,lu[person],200527
a-bu-du₁₀,lu[person],200528
e-zu-un-{d}da-gan,lu[person],200528
na-ra-am-{d}iškur,sukkal[secretary],200528
ur-{d}lugal-banda₃#[{da}],dubsar[scribe],200528
lu₂-{d}nanna,šarrabdu[administrator],200528
na-ap-la-num₂,MAR.TU[westerner],200529
i₃-li₂-{d}da-gan,lu[person],200529
bu-du-ur₂,lu[person],200529
iš-me-{d}da-gan,lu[person],200529
lugal-inim-gi-na,sukkal[secretary],200529
a-hu-ni,PN,200529
lugal-ni-mah,šagia[cup-bearer],200530
i₃-li₂-{d}da-gan,lu[person],200530
hu-na-zi,nubanda[overseer],200532
{d}šu-{d}suen-ba-ni,azu[doctor],200532
{d}en-lil₂-a-bu-šu,šagia[cup-bearer],200532
uri₅{ki}-ki-du₁₀,muhaldim[cook],200532
a-mur-dingir,ragaba[rider],200532
šir?-ra,KA[cvve],200532
AN,AN,200532
{d}nin-e₂-an-na,X,200532
ri-mi-dingir,ragaba[rider],200532
u₂-la-i-li₂?-iš,šuʾi[barber],200532
lu₂-sukkal-an-ka,lu[person],200532
ri-mi-dingir,ragaba[rider],200532
ri-mi-dingir,ragaba[rider],200532
en-ša₃-ku₃-ge,en[priest],200533
lugal-inim-gi-na,šabra[administrator],200533
lugal-i₃-mah,idu[doorkeeper],200539
{d}en-ki,ašag[field],200539
ki-gam-dingir,lu[person],200539
ra-ši,lu[person],200539
lugal-inim-gi-na,sukkal[secretary],200539
lu₂-dingir-ra,PN,200539
ab-ba-sa₆-ga,ŋal[be],200542
kal-la-mu#,ensik[ruler],200542
ba-ga-tum,šabra[administrator],200542
ur-{d}šul-pa-e₃,ur[roof],200542
a-hu-ni,šagia[cup-bearer],200545
na-lu₅,PN,200545
amar-suen,e[house],200557
ab-ba-sa₆-ga,PN,200557
u₄-sa₆-ga-mu,X,200558
ar-ši-ah,ensik[ruler],200568
ur-[{d}]lamma,šagia[cup-bearer],200570
ur#-{d}suen,FN,200571
šeš-da-da,FN,200571
in-gu-du,X,200572
{d}šu-{d}suen-si-sa₂-še₃,X,200574
nu-ur₂-{d}suen#?,dubsar[scribe],200574
ma-di₃-na-ad,MAR.TU[westerner],200579
šu-e₂-a,šabra[administrator],200579
še-il-ha-ha,lu[person],200583
ta₂-ra-am-{d}šul-gi,dumumunus[daughter],200583
a-hu-ni,šagia[cup-bearer],200584
a-ha-ni-šu,šarrabdu[administrator],200584
ur-{d}ba-ba₆,dumu[child],200999
dingir-ba-ni,nubanda[overseer],200999
ba-a-ga,kurušda[fattener],200999
lu₂-dingir-ra,dumu[child],200999
gu₃-de₂-a,dumu[child],200999
ur-{d}lamma,dumu[child],200999
lugal-igi-du,lu[person],200999
kur-ti-lum,lu[person],200999
za-la-a,dikud[judge],200999
šar-ru-um-i₃-li₂,dumu[child],200999
šu-eš₁₈-dar,dumu[child],200999
šu-eš₁₈-dar,dumu[child],200999
suhuš-ki-in,šakkanak[general],200999
ur-sukkal,šabra[administrator],200999
ur-nigar{gar},šakkanak[general],200999
ur-{d}ištaran,kurušda[fattener],200999
al-la-mu,kurušda[fattener],200999
la-a-la-a,sukkal[secretary],200999
i-mi-id-dingir,ragaba[rider],200999
šu-eš₁₈-dar,šeš[brother],200999
šu-ru-uš-ki-in,dumu[child],200999
[ur]-sa₆-ga,šabra[administrator],200999
ur-{d}ba-ba₆,dumu[child],200999
lu₂-{d}nin-šubur,dumu[child],200999
{d}šu-{d}suen-i₃#-pa₂#-la-ah#-{d}en-lil₂#,šagia[cup-bearer],201000
a-hu-ni,šagia[cup-bearer],201000
ab-[ba-kal-la?],dubsar[scribe],201000
lu₂-{d}nin-gir₂-su,kurušda[fattener],201001
an-nu-ni-tum,hursaŋ[mountain],201006
na-lu₅,PN,201006
ur-sa₆-ga,muhaldim[cook],201012
nu-ur₂-{d}suen,dubsar[scribe],201019
lu₂-{d}suen,dubsar[scribe],201023
{d}nanna-igi-du,šagia[cup-bearer],201024
i-zu-sa-bar,dubsar[scribe],201024
ku₃-{d}nanna,sukkal[secretary],201025
ur-{d}ba-ba₆,dubsar[scribe],201025
ur-{d}ba-ba₆,nagada[herdsman],201027
a₂-pi-li₂-a,dumu[child],201027
ur-{d}dam-gal-nun-na,dubsar[scribe],201028
ur-{d}šul-pa-e₃,dubsar[scribe],201028
ur-{d}dam-gal-nun-na,dubsar[scribe],201028
ur-{d}šul-pa-e₃,dubsar[scribe],201028
u₂-na-ba-tal,ensik[ruler],201033
kal-la-mu,ensik[ruler],201034
ur-{d}suen,ensik[ruler],201034
a-hu-ni,nagada[herdsman],201035
hu!-al-la,šarrabdu[administrator],201036
lu₂-{d}nin-gir₂-su,kurušda[fattener],201037
na-lu₅,kurušda[fattener],201038
ur-nigar{gar},kaguruk[supervisor],201038
ur-{d}ba-ba₆,dumu[child],201040
ur-{d}ba-ba₆,dumu[child],201040
ur-{d}ba-ba₆,dumu[child],201040
lugal-me-lam₂,PN,201040
e₂-a-ra-[bi₂],ud[sun],201043
a-hu-wa-qar,šarrabdu[administrator],201047
ur-{d}dam-gal-nun-<na>,dubsar[scribe],201048
ur-{d}šul-pa-e₃,dubsar[scribe],201048
ur-{d}dam-gal-nun-<na>,dubsar[scribe],201048
a-hu-wa-qar,šarrabdu[administrator],201049
lu₂-{d}nin-gir₂-su,kurušda[fattener],201049
ur-mes,ensik[ruler],201064
ur-{d}ba-ba₆,muhaldim[cook],201064
lu₂-{d}nin-gir₂-su,kurušda[fattener],201070
la-na,kurušda[fattener],201071
la-na,kurušda[fattener],201072
la-na,kurušda[fattener],201073
a-a-kal-la,nagada[herdsman],201081
ur-{d}lamma,ensik[ruler],201083
lu₂-{d}nin-gir₂-su,kurušda[fattener],201088
lu₂-{d}nin-gir₂-su,kurušda[fattener],201090
ur-nigar{gar},kuš[official],201092
šu-ir-ha-an,nubanda[overseer],201094
la-na,kurušda[fattener],201098
a-hu-wa-qar,ensik[ruler],201100
in-ta-e₃-a,PN,201101
nu-ur₂-{d}suen,dubsar[scribe],201101
ma-num₂-ki-{d}šul-gi,šarrabdu[administrator],201102
{d}nanna-ma-[ba,dubsar[scribe],201102
šu-i₃-li₂,sipad[shepherd],201104
{d}šul-gi-i₃-li₂,dubsar[scribe],201107
ur-ku₃-nun-na,PN,201110
nu-ur₂-{d}suen,dubsar[scribe],201110
[a-hu]-ni,šagia[cup-bearer],201113
ku₃-{d}nanna,sukkal[secretary],201114
nu-ur₂-{d}iškur,dubsar[scribe],201114
ur-{d}lamma,ensik[ruler],201115
{d}nanna-ma-ba,dubsar[scribe],201116
nu-ur₂-{d}utu,ragaba[rider],201118
{d}šul-gi-i₃-li₂,PN,201118
{d}šu-{d}suen-i₃-li₂,šarrabdu[administrator],201118
{d}nanna-ma-ba,dubsar[scribe],201119
ur-ku₃-nun-na,PN,201121
{d}nanna-ma-ba,dubsar[scribe],201123
e₃-lu-num₂,e[house],201132
ur-du₆-ku₃-ga,kuš[official],201139
hal-li₂,kurušda[fattener],201139
lu₂-dingir-ra,dumu[child],201139
ur-{d}ba-ba₆,šabra[administrator],201139
lu₂-{d}nanna,dumu[child],201139
lu₂-gi-na,kuš[official],201139
a-da-lal₃,šagia[cup-bearer],201139
lu₂-du₁₀-ga-mu,šagia[cup-bearer],201139
ur-{d}ba-ba₆,muhaldim[cook],201139
ur-{d}šul-gi,šagia[cup-bearer],201139
lu₂-{d}šara₂,dumu[child],201139
i-ku-mi-šar,dubsar[scribe],201139
lu₂-[...],lu[person],201139
šu-{d}[...],arad[slave],201139
šar-ru-um-i₃-li₂,lu[person],201139
a-hu-wa-qar,kuš[official],201139
[ARAD₂]-{d}nanna,sukkal[secretary],201160
nu-ur₂-{d}iškur,dubsar[scribe],201160
dingir-illat,dumu[child],201163
a-hu-ni,AN,201163
ARAD₂-hul₃?-la,ŋar[place],201164
lu₂-{d}nin-gir₂-su,kurušda[fattener],201168
kal-la,dubsar[scribe],201169
lugal-iti!-da,guzala[official],201169
sipa-hi-li,X,201169
lugal-ra,kaš[beer],201172
nu-ur₂-{d}iškur,dubsar[scribe],201172
ki-{d}utu-ga,ak[do],201173
zu-ba-ga,PN,201173
la-na,kurušda[fattener],201174
lu₂-{d}nanna,damgar[merchant],201178
{d}nanna-ma-ba,dubsar[scribe],201178
la-na,kurušda[fattener],201196
a-al-la,AN,201204
lu₂-{d}nin-gir₂-su,kurušda[fattener],201205
a-hu-a,šabra[administrator],201298
in-ta-e₃-a,PN,201308
la-na,kurušda[fattener],201310
ur-{d}ha-ia₃,sukkal[secretary],201320
a-hu-we-er,PN,201320
ur-{d}lugal-banda₃{da},dubsar[scribe],201320
ad-da-kal-la,šarrabdu[administrator],201320
la-na,kurušda[fattener],201326
in-ta-e₃-a,PN,201327
nu-ur₂-{d}suen,dubsar[scribe],201327
šeš-kal-la,udul[herdsman],201341
la-na,kurušda[fattener],201350
nu-hi-dingir,ragaba[rider],201356
ab-ba-sa₆-ga,PN,201356
du₁₁-ga-zi,kurušda[fattener],201363
ARAD₂-mu,ensik[ruler],201366
ur-{geš}gigir,dumu[child],201377
a-ab-ba-ni,FN,201377
zu-la-ti,ragaba[rider],201386
i-di₃-e₂-a,nubanda[overseer],201386
a-hu-we-er,PN,201400
{d}šul-[gi-iri-mu,sukkal[secretary],201400
lu₂-{d}nanna,dumu[child],201414
lu₂-dingir-ra,šabra[administrator],201414
[ka-...],ensik[ruler],201414
nu-ur₂-{d}iškur,dubsar[scribe],201429
lu₂-{d}nin-gir₂-su,kurušda[fattener],201434
nu-ur₂-{d}suen,šatam[official],201447
hal-li₂-a,dubsar[scribe],201447
{d}nin-ti₂-ug₅-ga,GN,201452
a-hu-ni,šagia[cup-bearer],201452
zu-ba-ga,PN,201452
ad-da-kal-la,dubsar[scribe],201452
lu₂-kar-zi-da,dubsar[scribe],201453
{d}suen-a-bu-šu,šagia[cup-bearer],201459
{d}nanna-ma-ba,dubsar[scribe],201459
sipa-si-in,šagia[cup-bearer],201473
na-lu₅,PN,201473
{d}en-lil₂-la₂,dim[create],201473
a-hu-a,mu[year],201500
[na]-ap-la-num₂?,MAR.TU[westerner],201505
du-nu-um,šeš[brother],201505
lugal-he₂-gal₂#,unud[cowherd],202367
šeš-da-da,FN,202527
ur-{d}ba-ba₆,sipad[shepherd],202529
dingir-lugal#,AN,202529
ur-{d}ba-ba₆,dumu[child],202529
ur-{d}ba-ba₆,nubanda[overseer],202529
ur-{d}ba-ba₆,sipad[shepherd],202529
ur-pu₂-mun-na,bar[outside],202529
ur-{d}en-ki,kurušda[fattener],202529
ur-{d}nin-gubalag,nar[musician],202530
ur-{d}en-lil₂-la₂,šeš[brother],202530
ur-dam,uddatuš[jester],202530
dingir-dan,sukkal[secretary],202530
ur-{d}ba-ba₆,muhaldim[cook],202530
ur-{d}šul-pa-e₃,muhaldim[cook],202530
da-a-a-ti,dubsar[scribe],202530
nu-ur₂-{d}suen,dubsar[scribe],202533
lugal-me-lam₂,PN,202535
ur-{d}dam-gal-nun-na,dubsar[scribe],202536
ur-{d}[šul]-pa-e₃,dubsar[scribe],202536
ur-{d}dam-gal-nun-na,dubsar[scribe],202536
ur-[{d}šul]-pa-e₃,dubsar[scribe],202536
nu-ur₂-{d}suen,dubsar[scribe],202538
