id,source,target,p_index,year,type,source's role,target's role
335,20,898,125484,{Shulgi.47.11.04 (us2 year)},Undirected,"{'representative', 'source'}",{'representative'}
336,535,898,125484,{Shulgi.47.11.04 (us2 year)},Undirected,{'representative'},{'representative'}
337,20,1799,129463,{Shulgi.47.11.19 (us2 year)},Undirected,"{'representative', 'source'}",
338,20,420,341922,{Shulgi.48.05.08},Undirected,{'representative'},
339,20,1115,341922,{Shulgi.48.05.08},Undirected,{'representative'},
340,420,1115,341922,{Shulgi.48.05.08},Undirected,,
341,20,1111,123634,{Shulgi.48.10.30},Undirected,"{'representative', 'source'}",{'source'}
342,20,1035,465780,{Amar-Suen.--.11.00 ?},Undirected,,
343,20,2108,465780,{Amar-Suen.--.11.00 ?},Undirected,,{'recipient'}
344,1035,2108,465780,{Amar-Suen.--.11.00 ?},Undirected,,{'recipient'}
345,20,1195,102702,{Shulgi.48.12.10},Undirected,{'representative'},
346,20,1320,102702,{Shulgi.48.12.10},Undirected,{'representative'},
347,1195,1320,102702,{Shulgi.48.12.10},Undirected,,
348,20,141,136250,{Shulgi.48.12.12},Undirected,{'representative'},{'source'}
349,20,1328,212130,{Amar-Suen.01.04.28},Undirected,{'representative'},{'source'}
350,20,141,143883,{Amar-Suen.01.06.26},Undirected,{'representative'},{'source'}
351,20,141,122192,{Amar-Suen.01.07.21},Undirected,{'representative'},{'source'}
352,20,808,122192,{Amar-Suen.01.07.21},Undirected,{'representative'},{'recipient'}
353,141,808,122192,{Amar-Suen.01.07.21},Undirected,{'source'},{'recipient'}
354,20,1314,332072,{Amar-Suen.01.07.23},Undirected,{'representative'},{'source'}
355,20,2013,332072,{Amar-Suen.01.07.23},Undirected,{'representative'},{'representative'}
356,1314,2013,332072,{Amar-Suen.01.07.23},Undirected,{'source'},{'representative'}
357,20,203,103674,{Amar-Suen.01.09.06},Undirected,{'representative'},{'source'}
358,20,1311,103674,{Amar-Suen.01.09.06},Undirected,{'representative'},{'recipient'}
359,203,1311,103674,{Amar-Suen.01.09.06},Undirected,{'source'},{'recipient'}
360,20,141,123767,{Amar-Suen.01.09.16},Undirected,{'representative'},{'source'}
361,20,203,332605,{Amar-Suen.01.10.03},Undirected,{'representative'},"{'recipient', 'source'}"
362,20,203,332605,{Amar-Suen.01.10.03},Undirected,{'representative'},{'source'}
363,203,203,332605,{Amar-Suen.01.10.03},Undirected,"{'recipient', 'source'}",{'source'}
364,20,1111,117304,"{Amar-Suen.01.12.23, Amar-Suen.01.12.27}",Undirected,{'representative'},{'source'}
365,20,1328,117304,"{Amar-Suen.01.12.23, Amar-Suen.01.12.27}",Undirected,{'representative'},{'source'}
366,1111,1328,117304,"{Amar-Suen.01.12.23, Amar-Suen.01.12.27}",Undirected,{'source'},{'source'}
367,20,1328,101391,{Amar-Suen.02.04.01},Undirected,{'representative'},{'source'}
368,20,2094,101391,{Amar-Suen.02.04.01},Undirected,{'representative'},{'source'}
369,1328,2094,101391,{Amar-Suen.02.04.01},Undirected,{'source'},{'source'}
370,20,203,107766,{Amar-Suen.02.04.01},Undirected,{'representative'},{'source'}
371,20,203,212078,{Amar-Suen.02.04.07},Undirected,{'representative'},{'source'}
372,20,203,130395,{Amar-Suen.02.04.08},Undirected,"{'representative', 'source'}",{'source'}
373,20,203,115509,{Amar-Suen.02.04.16},Undirected,{'representative'},{'source'}
374,20,850,115509,{Amar-Suen.02.04.16},Undirected,{'representative'},{'recipient'}
375,203,850,115509,{Amar-Suen.02.04.16},Undirected,{'source'},{'recipient'}
376,20,203,143125,{Amar-Suen.02.05.11},Undirected,,{'source'}
377,20,1631,143125,{Amar-Suen.02.05.11},Undirected,,{'representative'}
378,203,1631,143125,{Amar-Suen.02.05.11},Undirected,{'source'},{'representative'}
379,20,1111,303511,{Amar-Suen.02.05.15},Undirected,{'representative'},{'source'}
380,20,1573,303511,{Amar-Suen.02.05.15},Undirected,{'representative'},{'recipient'}
381,1111,1573,303511,{Amar-Suen.02.05.15},Undirected,{'source'},{'recipient'}
382,20,203,126227,{Amar-Suen.02.05.21},Undirected,{'representative'},{'source'}
383,20,1311,126227,{Amar-Suen.02.05.21},Undirected,{'representative'},{'recipient'}
384,203,1311,126227,{Amar-Suen.02.05.21},Undirected,{'source'},{'recipient'}
385,20,203,124902,{Amar-Suen.02.06.13},Undirected,{'representative'},{'source'}
386,20,203,115511,{Amar-Suen.02.06.15},Undirected,{'representative'},{'source'}
387,20,1943,115511,{Amar-Suen.02.06.15},Undirected,{'representative'},
388,203,1943,115511,{Amar-Suen.02.06.15},Undirected,{'source'},
389,20,203,124903,{Amar-Suen.02.06.16},Undirected,{'representative'},{'source'}
390,20,203,105862,{Amar-Suen.02.06.21},Undirected,{'representative'},{'source'}
391,20,2216,109591,{Amar-Suen.02.07.00},Undirected,{'representative'},{'source'}
392,20,162,103263,{Amar-Suen.02.08.25},Undirected,{'representative'},
393,20,203,103263,{Amar-Suen.02.08.25},Undirected,{'representative'},{'source'}
394,162,203,103263,{Amar-Suen.02.08.25},Undirected,,{'source'}
395,20,1100,127420,{Amar-Suen.02.11.30},Undirected,{'representative'},{'source'}
396,20,1314,127839,{Amar-Suen.03.01.12},Undirected,"{'representative', 'source'}",{'source'}
397,20,1573,127839,{Amar-Suen.03.01.12},Undirected,"{'representative', 'source'}",{'recipient'}
398,1314,1573,127839,{Amar-Suen.03.01.12},Undirected,{'source'},{'recipient'}
399,20,1111,103858,{Amar-Suen.03.03.23},Undirected,{'representative'},{'source'}
400,20,1311,103858,{Amar-Suen.03.03.23},Undirected,{'representative'},
401,1111,1311,103858,{Amar-Suen.03.03.23},Undirected,{'source'},
402,20,1111,303655,{Amar-Suen.03.05.18},Undirected,{'representative'},{'source'}
403,20,1314,106230,{Amar-Suen.03.06.08},Undirected,{'representative'},{'source'}
404,20,2013,106230,{Amar-Suen.03.06.08},Undirected,{'representative'},{'representative'}
405,1314,2013,106230,{Amar-Suen.03.06.08},Undirected,{'source'},{'representative'}
406,20,811,124802,{Amar-Suen.03.09.01},Undirected,{'representative'},{'source'}
407,20,1325,124802,{Amar-Suen.03.09.01},Undirected,{'representative'},{'recipient'}
408,811,1325,124802,{Amar-Suen.03.09.01},Undirected,{'source'},{'recipient'}
409,20,811,125487,{Amar-Suen.03.09.25},Undirected,{'representative'},{'source'}
410,20,1325,125487,{Amar-Suen.03.09.25},Undirected,{'representative'},{'recipient'}
411,811,1325,125487,{Amar-Suen.03.09.25},Undirected,{'source'},{'recipient'}
412,20,811,132062,{Amar-Suen.03.10.10},Undirected,{'representative'},{'source'}
413,20,811,124095,{Amar-Suen.03.11.19},Undirected,{'representative'},{'source'}
414,20,808,103682,{Amar-Suen.03.11d.28 (intercalated)},Undirected,,{'recipient'}
415,20,1631,103682,{Amar-Suen.03.11d.28 (intercalated)},Undirected,,{'representative'}
416,808,1631,103682,{Amar-Suen.03.11d.28 (intercalated)},Undirected,{'recipient'},{'representative'}
417,20,50,135073,{Amar-Suen.03.12.07},Undirected,,{'representative'}
418,20,203,135073,{Amar-Suen.03.12.07},Undirected,,{'source'}
419,50,203,135073,{Amar-Suen.03.12.07},Undirected,{'representative'},{'source'}
420,20,2094,105896,{Amar-Suen.04.01.24},Undirected,{'representative'},{'source'}
421,20,2094,123775,{Amar-Suen.04.02.08 (us2 year)},Undirected,{'representative'},{'source'}
422,20,1314,218070,{Amar-Suen.04.02.26},Undirected,{'representative'},{'source'}
423,20,2094,218070,{Amar-Suen.04.02.26},Undirected,{'representative'},{'source'}
424,1314,2094,218070,{Amar-Suen.04.02.26},Undirected,{'source'},{'source'}
425,20,808,212080,{Amar-Suen.04.04.03},Undirected,{'representative'},{'recipient'}
426,20,2094,212080,{Amar-Suen.04.04.03},Undirected,{'representative'},{'source'}
427,808,2094,212080,{Amar-Suen.04.04.03},Undirected,{'recipient'},{'source'}
428,20,203,103639,{Amar-Suen.04.04.11},Undirected,{'representative'},{'source'}
429,20,1611,103639,{Amar-Suen.04.04.11},Undirected,{'representative'},
430,203,1611,103639,{Amar-Suen.04.04.11},Undirected,{'source'},
431,20,2094,128904,{Amar-Suen.04.04.18 (us2 year)},Undirected,{'representative'},{'source'}
432,20,2094,235281,{Amar-Suen.04.04.19},Undirected,{'representative'},{'source'}
433,20,811,124100,{Amar-Suen.04.06.06},Undirected,{'representative'},{'source'}
434,20,1826,124100,{Amar-Suen.04.06.06},Undirected,{'representative'},
435,811,1826,124100,{Amar-Suen.04.06.06},Undirected,{'source'},
436,20,811,320548,{Amar-Suen.04.06.14},Undirected,{'representative'},{'source'}
437,20,203,112129,{Amar-Suen.04.06.22},Undirected,{'representative'},{'source'}
438,20,1945,112129,{Amar-Suen.04.06.22},Undirected,{'representative'},{'recipient'}
439,203,1945,112129,{Amar-Suen.04.06.22},Undirected,{'source'},{'recipient'}
440,20,811,128908,{Amar-Suen.04.08.00},Undirected,{'representative'},{'source'}
441,20,1688,128908,{Amar-Suen.04.08.00},Undirected,{'representative'},
442,811,1688,128908,{Amar-Suen.04.08.00},Undirected,{'source'},
443,20,100,116227,{Amar-Suen.04.09.00},Undirected,{'representative'},
444,20,203,116227,{Amar-Suen.04.09.00},Undirected,{'representative'},{'source'}
445,100,203,116227,{Amar-Suen.04.09.00},Undirected,,{'source'}
446,20,203,102880,{Amar-Suen.04.10.02},Undirected,{'representative'},{'source'}
447,20,203,103941,{Amar-Suen.04.10.12},Undirected,{'representative'},{'source'}
448,20,1311,103941,{Amar-Suen.04.10.12},Undirected,{'representative'},{'recipient'}
449,203,1311,103941,{Amar-Suen.04.10.12},Undirected,{'source'},{'recipient'}
450,20,1573,131881,{Amar-Suen.04.10.20},Undirected,{'representative'},{'recipient'}
451,20,2094,218025,{Amar-Suen.04.10.24},Undirected,{'representative'},{'source'}
452,20,2108,218025,{Amar-Suen.04.10.24},Undirected,{'representative'},{'recipient'}
453,2094,2108,218025,{Amar-Suen.04.10.24},Undirected,{'source'},{'recipient'}
454,20,2108,127541,{Amar-Suen.04.11.22},Undirected,{'representative'},{'recipient'}
455,20,2108,127541,{Amar-Suen.04.11.22},Undirected,{'representative'},{'representative'}
456,2108,2108,127541,{Amar-Suen.04.11.22},Undirected,{'recipient'},{'representative'}
457,20,811,125894,{Amar-Suen.04.12.20},Undirected,{'representative'},{'source'}
458,20,1148,125894,{Amar-Suen.04.12.20},Undirected,{'representative'},{'recipient'}
459,811,1148,125894,{Amar-Suen.04.12.20},Undirected,{'source'},{'recipient'}
460,20,203,218213,{Amar-Suen.04.12.29},Undirected,{'recipient'},{'source'}
461,20,1311,218213,{Amar-Suen.04.12.29},Undirected,{'recipient'},{'recipient'}
462,203,1311,218213,{Amar-Suen.04.12.29},Undirected,{'source'},{'recipient'}
463,20,811,124106,{Amar-Suen.05.01.01 (us2 year)},Undirected,{'representative'},{'source'}
464,20,1769,125537,{Amar-Suen.05.01.20},Undirected,{'representative'},"{'representative', 'source'}"
465,20,203,125475,{Amar-Suen.05.01.24},Undirected,,{'source'}
466,20,2094,128911,{Amar-Suen.05.06.03},Undirected,{'representative'},{'source'}
467,20,2108,128911,{Amar-Suen.05.06.03},Undirected,{'representative'},{'intermediary'}
468,2094,2108,128911,{Amar-Suen.05.06.03},Undirected,{'source'},{'intermediary'}
469,20,2108,330542,{Amar-Suen.05.06.09},Undirected,{'representative'},{'intermediary'}
470,20,318,126771,{Amar-Suen.05.08.02},Undirected,{'representative'},
471,20,1573,115844,{Amar-Suen.05.08.29},Undirected,{'representative'},{'recipient'}
472,20,50,128912,{Amar-Suen.05.11.02},Undirected,,{'representative'}
473,20,203,128912,{Amar-Suen.05.11.02},Undirected,,{'source'}
474,50,203,128912,{Amar-Suen.05.11.02},Undirected,{'representative'},{'source'}
475,20,811,124134,{Amar-Suen.05.11.07},Undirected,{'representative'},{'source'}
476,20,2094,123786,{Amar-Suen.05.12.22},Undirected,{'representative'},{'source'}
477,20,2108,123786,{Amar-Suen.05.12.22},Undirected,{'representative'},{'recipient'}
478,2094,2108,123786,{Amar-Suen.05.12.22},Undirected,{'source'},{'recipient'}
479,20,154,320562,{Amar-Suen.06.03.23},Undirected,{'representative'},{'source'}
480,20,1826,320562,{Amar-Suen.06.03.23},Undirected,{'representative'},{'recipient'}
481,154,1826,320562,{Amar-Suen.06.03.23},Undirected,{'source'},{'recipient'}
482,20,1314,104035,{Amar-Suen.06.05.08},Undirected,{'representative'},{'source'}
483,20,203,106080,{Amar-Suen.06.05.27},Undirected,{'representative'},{'source'}
484,20,1314,106080,{Amar-Suen.06.05.27},Undirected,{'representative'},{'source'}
485,203,1314,106080,{Amar-Suen.06.05.27},Undirected,{'source'},{'source'}
486,20,1016,122735,{Amar-Suen.06.09.23},Undirected,{'representative'},
487,20,1111,122735,{Amar-Suen.06.09.23},Undirected,{'representative'},{'source'}
488,1016,1111,122735,{Amar-Suen.06.09.23},Undirected,,{'source'}
489,20,349,107861,{Amar-Suen.06.10.10},Undirected,{'representative'},
490,20,2108,107861,{Amar-Suen.06.10.10},Undirected,{'representative'},{'recipient'}
491,349,2108,107861,{Amar-Suen.06.10.10},Undirected,,{'recipient'}
492,20,154,135109,{Amar-Suen.06.11.01},Undirected,{'representative'},{'source'}
493,20,2108,127498,{Amar-Suen.06.12.20},Undirected,{'representative'},{'recipient'}
494,20,2249,127498,{Amar-Suen.06.12.20},Undirected,{'representative'},{'source'}
495,2108,2249,127498,{Amar-Suen.06.12.20},Undirected,{'recipient'},{'source'}
496,20,603,126052,{Amar-Suen.07.02.18},Undirected,{'representative'},{'recipient'}
497,20,1314,126052,{Amar-Suen.07.02.18},Undirected,{'representative'},{'source'}
498,603,1314,126052,{Amar-Suen.07.02.18},Undirected,{'recipient'},{'source'}
499,20,2108,212015,{Amar-Suen.07.02.27},Undirected,{'representative'},{'recipient'}
500,20,2249,212015,{Amar-Suen.07.02.27},Undirected,{'representative'},{'source'}
501,2108,2249,212015,{Amar-Suen.07.02.27},Undirected,{'recipient'},{'source'}
502,20,1827,211939,{Amar-Suen.07.04.18},Undirected,{'representative'},{'source'}
503,20,2246,211939,{Amar-Suen.07.04.18},Undirected,{'representative'},{'recipient'}
504,1827,2246,211939,{Amar-Suen.07.04.18},Undirected,{'source'},{'recipient'}
505,20,203,115517,{Amar-Suen.07.04.23},Undirected,{'representative'},
506,20,811,135098,{Amar-Suen.07.08.10},Undirected,{'representative'},{'source'}
507,20,811,135098,{Amar-Suen.07.08.10},Undirected,{'representative'},{'source'}
508,811,811,135098,{Amar-Suen.07.08.10},Undirected,{'source'},{'source'}
509,20,565,125000,"{Amar-Suen.07.10.22, Amar-Suen.07.10.23}",Undirected,{'recipient'},
510,20,1819,201120,{Amar-Suen.08.05.25},Undirected,{'representative'},{'representative'}
511,20,1892,201120,{Amar-Suen.08.05.25},Undirected,{'representative'},{'source'}
512,1819,1892,201120,{Amar-Suen.08.05.25},Undirected,{'representative'},{'source'}
513,20,203,103126,{Amar-Suen.08.06.09},Undirected,{'representative'},{'source'}
514,20,2108,103735,{Amar-Suen.08.07.15},Undirected,{'representative'},{'recipient'}
515,20,546,104697,{Amar-Suen.08.07.15},Undirected,"{'representative', 'source'}",
516,20,203,303466,{Amar-Suen.08.11.09},Undirected,{'representative'},{'source'}
517,20,273,303466,{Amar-Suen.08.11.09},Undirected,{'representative'},{'recipient'}
518,203,273,303466,{Amar-Suen.08.11.09},Undirected,{'source'},{'recipient'}
519,20,2108,248745,{Amar-Suen.08.11.28},Undirected,"{'representative', 'source'}",{'recipient'}
520,20,1892,124287,{Amar-Suen.08.12.04},Undirected,{'representative'},{'source'}
521,20,203,134846,{Amar-Suen.08.12.07},Undirected,{'recipient'},{'source'}
522,20,1111,102460,{Amar-Suen.08.12.17},Undirected,{'representative'},{'source'}
523,20,1328,102460,{Amar-Suen.08.12.17},Undirected,{'representative'},{'source'}
524,1111,1328,102460,{Amar-Suen.08.12.17},Undirected,{'source'},{'source'}
525,20,1909,100231,{Amar-Suen.09.01.17},Undirected,{'representative'},{'source'}
526,20,2108,127526,{Amar-Suen.09.03.03},Undirected,"{'representative', 'source'}",{'recipient'}
527,20,1100,406795,{Amar-Suen.09.04.16},Undirected,"{'representative', 'source'}",{'source'}
528,20,2212,101865,{Amar-Suen.09.05.21},Undirected,"{'representative', 'source'}",{'recipient'}
529,20,1111,124225,{Amar-Suen.09.06.10},Undirected,{'representative'},{'source'}
530,20,2108,124225,{Amar-Suen.09.06.10},Undirected,{'representative'},{'recipient'}
531,1111,2108,124225,{Amar-Suen.09.06.10},Undirected,{'source'},{'recipient'}
532,20,198,125436,{Amar-Suen.09.08.25},Undirected,"{'representative', 'source'}",{'recipient'}
533,173,173,101802,{Amar-Suen.09.09.00},Undirected,{'representative'},{'representative'}
534,20,1788,102195,{Amar-Suen.09.09.23},Undirected,{'representative'},{'intermediary'}
535,20,1328,113463,{Amar-Suen.09.10.07},Undirected,{'representative'},{'source'}
536,20,808,210369,{Amar-Suen.09.11.08},Undirected,"{'representative', 'source'}",{'recipient'}
537,20,1573,104767,{Amar-Suen.09.12.15},Undirected,{'representative'},{'recipient'}
538,20,79,125907,{Shu-Suen.01.01.21},Undirected,"{'representative', 'source'}",
539,20,1675,124561,{Shu-Suen.01.03.00},Undirected,{'representative'},
540,20,2108,234964,{Shu-Suen.01.05.08},Undirected,"{'representative', 'source'}",{'recipient'}
541,20,94,126376,{Shu-Suen.01.08.05},Undirected,{'representative'},
542,20,1707,126376,{Shu-Suen.01.08.05},Undirected,{'representative'},{'recipient'}
543,94,1707,126376,{Shu-Suen.01.08.05},Undirected,,{'recipient'}
544,420,420,125896,{Shu-Suen.01.09.01},Undirected,"{'representative', 'source'}","{'representative', 'source'}"
545,20,2108,126353,{Shu-Suen.01.09.24},Undirected,"{'representative', 'source'}",{'recipient'}
546,20,1892,320557,{Shu-Suen.01.12.29},Undirected,{'representative'},{'source'}
547,20,2155,320557,{Shu-Suen.01.12.29},Undirected,{'representative'},
548,1892,2155,320557,{Shu-Suen.01.12.29},Undirected,{'source'},
549,20,1314,125822,"{Shu-Suen.02.06.01, Shu-Suen.02.06.29}",Undirected,{'representative'},{'source'}
550,20,2108,125822,"{Shu-Suen.02.06.01, Shu-Suen.02.06.29}",Undirected,{'representative'},{'recipient'}
551,1314,2108,125822,"{Shu-Suen.02.06.01, Shu-Suen.02.06.29}",Undirected,{'source'},{'recipient'}
552,20,1704,107929,{Shu-Suen.02.09.16},Undirected,"{'representative', 'source'}",{'intermediary'}
553,20,1711,127551,{Shu-Suen.03.10.21},Undirected,{'representative'},{'recipient'}
554,20,1543,406829,{Shu-Suen.04.01.22},Undirected,{'representative'},{'source'}
555,20,2092,406829,{Shu-Suen.04.01.22},Undirected,{'representative'},{'recipient'}
556,1543,2092,406829,{Shu-Suen.04.01.22},Undirected,{'source'},{'recipient'}
557,20,1543,107948,{Shu-Suen.05.04.20 (us2 year)},Undirected,{'representative'},{'source'}
558,20,2108,107948,{Shu-Suen.05.04.20 (us2 year)},Undirected,{'representative'},{'recipient'}
559,1543,2108,107948,{Shu-Suen.05.04.20 (us2 year)},Undirected,{'source'},{'recipient'}
560,20,154,211956,{Shu-Suen.05.06.08},Undirected,{'representative'},{'source'}
561,20,663,211956,{Shu-Suen.05.06.08},Undirected,{'representative'},
562,154,663,211956,{Shu-Suen.05.06.08},Undirected,{'source'},
