name,id,role,profession,processed year,family,p_index,Archive,% domesticated animal,% dead animal,% leather object,% precious object,% queen,% seal,% unknown,% wild animal,% wool,date name,maxYear,minYear,Max Gap Start Year,Max Gap End Year,% source,% intermediary,% recipient,% representative
ur-{d}nin-gubalag,1470,"['', '', '', '', '', '', '', '', '', '', ""{'representative'}"", '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', ""{'representative'}"", '', '', '', '', ""{'source'}"", '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', ""{'intermediary'}"", '', '', '', '', '', '', '', '', '', '', '', '', '', ""{'intermediary'}"", '', '', '', '', ""{'intermediary'}"", '', '', '', '', '', '', '', ""{'representative', 'source'}"", ""{'intermediary'}""]",,"['62.0126', '62.0524', '64.0111', '64.0115', '64.0300', '64.0329', '65.0527', '65.0527', '65.0619', '65.0713', '65.1008', '66.0600', '66.0607', '66.0715', '66.0716', '66.0718', '66.0721', '66.0909', '66.1112', '66.1116', '67.0312', '67.0500', '67.0724', '67.0800', '67.0810', '68.0101', '69.0216', '69.0504', '69.1000', '69.1000', '69.1129', '70.0919', '70.0924', '70.1115', '71.0803', '71.0817', '71.0821', '71.0909', '71.0915', '71.0929', '71.1023', '71.1213', '72.0217', '72.1127', '72.1205', '72.1223', '73.0930', '73.0930', '73.0930', '73.0930', '73.1221', '74.0202', '74.0324', '74.0427', '74.0504', '74.0600', '74.0813', '74.0821', '74.0900', '74.1106', '74.1127', '74.1207', '74.1208', '75.0323', '75.0403', '75.0423', '75.0600', '76.0709', '81.0500', '85.0600']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[330643, 117168, 211514, 320506, 124861, 143011, 131059, 126312, 136231, 142576, 124006, 122889, 320511, 320511, 320511, 320511, 108668, 202530, 124091, 102900, 135081, 211500, 102353, 113173, 117288, 123346, 104838, 123628, 136252, 416447, 117585, 211502, 110433, 407244, 118380, 118591, 211607, 390916, 106079, 126251, 235623, 143996, 128103, 144115, 218255, 124076, 136249, 134716, 145516, 106007, 124438, 122153, 469856, 103522, 126402, 123264, 101727, 134876, 106854, 122147, 128762, 126162, 407267, 303505, 104093, 123303, 103084, 113454, 123250, 102552, 104042, 131960, 106226, 123312, 134797, 126798, 145814, 126512, 303710]","['domesticated animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'dead animal', 'dead animal', 'dead animal', 'dead animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'dead animal', 'dead animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'unknown', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'wild animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'unknown', 'domesticated animal']",0.8227848101265823,0.13924050632911392,0.0,0.0,0.0,0.0,0.02531645569620253,0.012658227848101266,0.0,"['', '', '', '', '', '', '', '', '', '{Shulgi.44.01.26}', '{Shulgi.44.05m.24 (intercalated) =? Shulgi.45.05.24 (intercalated?) }', '{Shulgi.46.01.11}', '{Shulgi.46.01.15 (us2 year)}', '{Shulgi.46.03.00}', '{Shulgi.46.03.29}', '{Shulgi.47.05.27}', '{Shulgi.47.05.27 (us2 year)}', '{Shulgi.47.06.19 (us2 year)}', '{Shulgi.47.07.13 (us2 year)}', '{Shulgi.47.10.08}', '{Shulgi.48.06.00}', '{Shulgi.48.06.07 (us2-us2 year)}', '{Shulgi.48.07.15}', '{Shulgi.48.07.16}', '{Shulgi.48.07.18}', '{Shulgi.48.07.21}', '{Shulgi.48.09.09}', '{Shulgi.48.11.12}', '{Shulgi.48.11.16}', '{Amar-Suen.01.03.12}', '{Amar-Suen.01.05.00}', '{Amar-Suen.01.07.24}', '{Amar-Suen.01.08.00}', '{Amar-Suen.01.08.10}', '{Amar-Suen.02.01.01, Amar-Suen.02.01.30}', '{Amar-Suen.03.02.16}', '{Amar-Suen.03.05.04}', '{Amar-Suen.03.10.00}', '{Amar-Suen.03.10.00}', '{Amar-Suen.03.11d.29 (intercalated)}', '{Amar-Suen.04.09.19}', '{Amar-Suen.04.09m.24 (intercalated)}', '{Amar-Suen.04.11.15}', '{Amar-Suen.05.08.03}', '{Amar-Suen.05.08.17}', '{Amar-Suen.05.08.21}', '{Amar-Suen.05.09.09}', '{Amar-Suen.05.09.15}', '{Amar-Suen.05.09.29}', '{Amar-Suen.05.10.23}', '{Amar-Suen.05.12.13}', '{Amar-Suen.06.02.17}', '{Amar-Suen.06.11.27}', '{Amar-Suen.06.12.05}', '{Amar-Suen.06.12.23}', '{Amar-Suen.07.09.30}', '{Amar-Suen.07.09.30}', '{Amar-Suen.07.09.30}', '{Amar-Suen.07.09.30}', '{Amar-Suen.07.12.21}', '{Amar-Suen.08.02.02}', '{Amar-Suen.08.03.24}', '{Amar-Suen.08.04.27}', '{Amar-Suen.08.05.04}', '{Amar-Suen.08.06.00}', '{Amar-Suen.08.08.13}', '{Amar-Suen.08.08.21}', '{Amar-Suen.08.09.00}', '{Amar-Suen.08.11.06}', '{Amar-Suen.08.11.27}', '{Amar-Suen.08.12.07}', '{Amar-Suen.08.12.08}', '{Amar-Suen.09.03.23}', '{Amar-Suen.09.04.03}', '{Amar-Suen.09.04.23}', '{Amar-Suen.09.06.00 ?, Amar-Suen.09.12.00 ?, Shu-Suen.01.02.16}', '{Shu-Suen.01.07.09}', '{Shu-Suen.06.05.00}', '{Ibbi-Suen.01.06.00}']",85.06,62.0126,81.05,76.0709,0.025,0.05,0.0,0.0375
ur-{d}nin-kur-ra,1471,"[""{'recipient'}"", '', '', '', '', ""{'recipient'}"", '', ""{'source'}"", '', ""{'recipient'}"", '', '', '', '', '', '']",,"['69.0929', '70.0800', '70.1103', '71.0100', '74.0700', '74.0800', '74.0900', '74.0912', '74.1100', '75.0901', '75.0903', '75.0926', '78.0100', '79.0100', '80.0712']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[134700, 121721, 104117, 111934, 115902, 111797, 248798, 211696, 289528, 131093, 142787, 106158, 107795, 134701, 211653, 144375]","['domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['', '{Amar-Suen.03.09.29}', '{Amar-Suen.04.08.00}', '{Amar-Suen.04.11.03}', '{Amar-Suen.05.01.00}', '{Amar-Suen.08.07.00, Amar-Suen.08.09.00, Amar-Suen.08.10.00, Amar-Suen.08.12.00, Amar-Suen.09.01.00}', '{Amar-Suen.08.08.00, Amar-Suen.08.09.00}', '{Amar-Suen.08.09.00}', '{Amar-Suen.08.09.12}', '{Amar-Suen.08.11.00}', '{Amar-Suen.09.09.01}', '{Amar-Suen.09.09.03}', '{Amar-Suen.09.09.26}', '{Shu-Suen.03.01.00, Shu-Suen.03.02.00, Shu-Suen.03.03.00, Shu-Suen.03.06.00, Shu-Suen.03.07.00, Shu-Suen.03.11d.00 (intercalated)}', '{Shu-Suen.04.01.00, Shu-Suen.04.03.00, Shu-Suen.04.05.00, Shu-Suen.04.06.00, Shu-Suen.04.07.00, Shu-Suen.04.08.00, Shu-Suen.04.09.00, Shu-Suen.04.12.00}', '{Shu-Suen.05.07.12 (us2 year)}']",80.0712,69.0929,74.07,71.01,0.0625,0.0,0.1875,0.0
ur-{d}nin-mar{ki},1472,"['', '', '', '']",,['74.0500'],"['', '', '', '']","[123488, 124660, 124433, 330696]","['domesticated animal', 'unknown', 'domesticated animal', 'domesticated animal']",0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,"['', '', '', '{Amar-Suen.08.05.00}']",74.05,74.05,74.05,74.05,0.0,0.0,0.0,0.0
ur-{d}nin-mar{ki}-ka,1473,"[""{'intermediary'}"", '']",,"['63.1000', '64.0700']","['', '']","[107485, 123527]","['domesticated animal', 'domesticated animal']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['{Shulgi.45.10.00}', '{Shulgi.46.07.00}']",64.07,63.1,64.07,63.1,0.0,0.5,0.0,0.0
ur-{d}nin-mug,1474,"[""{'source', 'recipient'}"", '', '', '', '', ""{'intermediary'}""]",,"['49.0100', '55.0300', '55.0300', '55.0300', '57.0300', '62.0128']","['', '', '', '', '', '']","[122701, 113712, 142360, 123691, 123699, 123578]","['dead animal', 'precious object', 'precious object', 'domesticated animal', 'precious object', 'queen']",0.16666666666666666,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,"['{Shulgi.31.01.00}', '{Shulgi.37.03.00}', '{Shulgi.37.03.00 (us2 year)}', '{Shulgi.37.03.00}', '{Shulgi.39.03.00}', '{Shulgi.44.01m.28 (intercalated) =? Shulgi.45.01.28 (intercalated?) }']",62.0128,49.01,55.03,49.01,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0
ur-{d}nin-mu₂,1475,"['', '', '']",,['85.1105'],"['', '', '']","[134698, 202540, 134921]","['domesticated animal', 'dead animal', 'domesticated animal']",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['', '', '{Ibbi-Suen.01.11.05}']",85.1105,85.1105,85.1105,85.1105,0.0,0.0,0.0,0.0
ur-{d}nin-pa,1476,"['', '']",,"['68.0317', '73.0512']","['', '']","[123805, 131595]","['domesticated animal', 'dead animal']",0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['{Amar-Suen.02.03.17}', '{Amar-Suen.07.05.12, Amar-Suen.07.06.13}']",73.0512,68.0317,73.0512,68.0317,0.0,0.0,0.0,0.0
ur-{d}nin-sa-za,1477,"['', ""{'source'}"", ""{'recipient'}""]",,"['68.0800', '71.0530']","['', '', '']","[103394, 143925, 273506]","['dead animal', 'domesticated animal', 'domesticated animal']",0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['', '{Amar-Suen.02.08.00}', '{Amar-Suen.05.05.30}']",71.053,68.08,71.053,68.08,0.3333333333333333,0.0,0.3333333333333333,0.0
ur-{d}nin-su,1478,"['', '']",,"['61.0319', '61.0500']","['', '']","[200999, 103948]","['domesticated animal', 'domesticated animal']",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['{Shulgi.43.03.19}', '{Shulgi.43.05.00}']",61.05,61.0319,61.05,61.0319,0.0,0.0,0.0,0.0
ur-{d}nin-sun₂,1479,"['', '', '', '', '', '', '', '', '', '', '', '', '', ""{'source'}"", '', '', '', '', '', ""{'recipient'}"", '', '', '', '', ""{'recipient'}""]",,"['65.0522', '65.0623', '66.0009', '68.0714', '71.0223', '71.1009', '71.1201', '71.1229', '72.0305', '73.0500', '74.0500', '74.0730', '74.0800', '82.1010', '85.1100']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[136225, 131594, 100983, 124660, 119911, 126007, 303707, 332097, 332099, 129412, 113204, 105176, 122583, 433574, 123455, 212073, 104638, 112139, 106101, 107818, 142403, 118472, 104639, 430587, 457958]","['domesticated animal', 'domesticated animal', 'domesticated animal', 'unknown', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'unknown', 'dead animal', 'domesticated animal', 'domesticated animal', 'queen', 'domesticated animal', 'unknown', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'unknown', 'seal', 'unknown']",0.68,0.04,0.0,0.0,0.04,0.04,0.2,0.0,0.0,"['', '', '', '', '', '', '', '', '', '', '{Shulgi.47.05.22 (us2 year)}', '{Shulgi.47.06.23}', '{Amar-Suen.--.--.09}', '{Amar-Suen.02.07.14}', '{Amar-Suen.05.02.23}', '{Amar-Suen.05.10.09}', '{Amar-Suen.05.12.01, Amar-Suen.05.12.02, Amar-Suen.05.12.03, Amar-Suen.05.12.04, Amar-Suen.05.12.07, Amar-Suen.05.12.08, Amar-Suen.05.12.09, Amar-Suen.05.12.10, Amar-Suen.05.12.11, Amar-Suen.05.12.12, Amar-Suen.05.12.13, Amar-Suen.05.12.14, Amar-Suen.05.12}', '{Amar-Suen.05.12.29}', '{Amar-Suen.06.03.05}', '{Amar-Suen.07.05.00}', '{Amar-Suen.08.05.00}', '{Amar-Suen.08.07.30}', '{Amar-Suen.08.08.00}', '{Shu-Suen.07.10.10}', '{Ibbi-Suen.01.11.00}']",85.11,65.0522,82.101,74.08,0.04,0.0,0.08,0.0
ur-{d}nin-sun₂-ta,1480,"['', '']",,"['71.0410', '83.1100']","['', '']","[102939, 104552]","['domesticated animal', 'unknown']",0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,"['{Amar-Suen.05.04.10}', '{Shu-Suen.08.11.00}']",83.11,71.041,83.11,71.041,0.0,0.0,0.0,0.0
ur-{d}nin-tu,1481,"[""{'source'}"", '', '', '', '', ""{'recipient'}"", '', '']",,"['64.0000', '66.1000', '71.0201', '72.0100', '81.0900']","['', '', '', '', '', '', '', '']","[129509, 126309, 110479, 125741, 102261, 124801, 124799, 430588]","['domesticated animal', 'unknown', 'domesticated animal', 'unknown', 'domesticated animal', 'queen', 'unknown', 'unknown']",0.375,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,"['', '', '', '{Shulgi.46.00.00}', '{Shulgi.48.10.00}', '{Amar-Suen.05.02.01}', '{Amar-Suen.06.01.00 (us2 year)}', '{Shu-Suen.06.09.00}']",81.09,64.0,81.09,72.01,0.125,0.0,0.125,0.0
ur-{d}nin-tu-ta,1482,"[""{'source'}"", ""{'source'}""]",,"['64.0000', '74.0518']","['', '']","[124799, 321009]","['unknown', 'dead animal']",0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,"['{Shulgi.46.00.00}', '{Amar-Suen.08.05.18}']",74.0518,64.0,74.0518,64.0,1.0,0.0,0.0,0.0
ur-{d}nin-urta,1483,"['', ""{'recipient'}"", '', '']",,"['65.1104', '71.0001', '73.0700']","['', '', '', '']","[129500, 103521, 131628, 126500]","['domesticated animal', 'domesticated animal', 'domesticated animal', 'dead animal']",0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['', '{Shulgi.47.11.04 (us2 year)}', '{Amar-Suen.05.00.01}', '{Amar-Suen.07.07.00}']",73.07,65.1104,71.0001,65.1104,0.0,0.0,0.25,0.0
ur-{d}nin-x,1484,"['', ""{'representative'}"", '']",,"['58.1200', '66.1209', '68.0805']","['', '', '']","[104191, 106439, 102457]","['domesticated animal', 'domesticated animal', 'queen']",0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,"['{Shulgi.40.12.00 (us2 year)}', '{Shulgi.48.12.09}', '{Amar-Suen.02.08.05 (us2 year) ?}']",68.0805,58.12,66.1209,58.12,0.0,0.0,0.0,0.3333333333333333
ur-{d}nin-zu,1485,"['', '', '', '']",,['74.0900'],"['', '', '', '']","[126272, 104495, 430590, 104502]","['domesticated animal', 'domesticated animal', 'seal', 'domesticated animal']",0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,"['', '', '', '{Amar-Suen.08.09.00}']",74.09,74.09,74.09,74.09,0.0,0.0,0.0,0.0
ur-{d}nin-šubur,1486,"['', '', '']",,[],"['', '', '']","[117288, 100628, 457958]","['domesticated animal', 'unknown', 'unknown']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,"['', '', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ur-{d}nisaba,1487,"[""{'recipient'}"", '', ""{'intermediary'}"", ""{'intermediary'}"", '', '', ""{'recipient'}"", ""{'intermediary'}""]",,"['60.0900', '72.0309', '72.0400', '76.0000', '77.0000', '84.1021', '88.1000']","['', '', '', '', '', '', '', '']","[108676, 125979, 143513, 122162, 131058, 105780, 125978, 332163]","['domesticated animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'domesticated animal', 'unknown', 'unknown', 'domesticated animal']",0.625,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.0,"['', '{Shulgi.42.09.00}', '{Amar-Suen.06.03.09}', '{Amar-Suen.06.04.00}', '{Shu-Suen.01.00.00}', '{Shu-Suen.02.00.00, Shu-Suen.03.00.00}', '{Shu-Suen.09.10.21}', '{Ibbi-Suen.04.10.00}']",88.1,60.09,72.0309,60.09,0.0,0.375,0.25,0.0
ur-{d}nun-gal,1488,"[""{'intermediary'}"", ""{'intermediary'}"", '', '', '', '', '', ""{'source'}"", '', '', '', '', '', '', '', '', '', '', '', ""{'intermediary'}""]",,"['60.0000', '60.0000', '67.0000', '72.1100', '73.0512', '76.0400', '81.1230', '82.0727', '84.0300', '84.0418', '84.0822', '85.0500']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","[104619, 101313, 144403, 108690, 414539, 131573, 131573, 131595, 134743, 113399, 115935, 130613, 132007, 125990, 134778, 126275, 458763, 145042, 101452, 101641]","['domesticated animal', 'unknown', 'domesticated animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'dead animal', 'domesticated animal', 'unknown', 'domesticated animal', 'domesticated animal', 'domesticated animal']",0.75,0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"['', '', '', '', '', '', '', '', '{Shulgi.42.00.00}', '{Shulgi.42.00.00}', '{Amar-Suen.01.00.00}', '{Amar-Suen.06.11.00}', '{Amar-Suen.07.05.12, Amar-Suen.07.06.13}', '{Shu-Suen.01.04.00}', '{Shu-Suen.06.12d.30 (intercalated), Shu-Suen.07.01.00, Shu-Suen.07.02.00}', '{Shu-Suen.07.07.27, Shu-Suen.07.08.17}', '{Shu-Suen.09.03.00}', '{Shu-Suen.09.04.18}', '{Shu-Suen.09.08.22}', '{Ibbi-Suen.01.05.00}']",85.05,60.0,67.0,60.0,0.05,0.15,0.0,0.0
ur-{d}nun-gal-ta,1489,"[""{'source'}"", ""{'source'}"", ""{'source'}"", ""{'source'}"", ""{'source'}"", ""{'source'}"", ""{'source'}""]",,"['60.0100', '67.0400', '75.0500', '76.0000', '80.0600', '85.0800']","['', '', '', '', '', '', '']","[115537, 126679, 126683, 125963, 332163, 126382, 126643]","['domesticated animal', 'unknown', 'unknown', 'domesticated animal', 'domesticated animal', 'domesticated animal', 'unknown']",0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,"['', '{Shulgi.42.01.00, Shulgi.42.12.00}', '{Amar-Suen.01.04.00}', '{Shu-Suen.00.05.00}', '{Shu-Suen.01.00.00}', '{Shu-Suen.05.06.00 (us2 year)}', '{Ibbi-Suen.01.08.00}']",85.08,60.01,75.05,67.04,1.0,0.0,0.0,0.0
