,BDTNS No,CDLI ID,Original date,Converted Date
4091,77654,P299611,SH47 - 06 - 24,65.0624
4092,77655,P299612,AS01 - 07 - 02,67.0702
4093,77656,P299614,XXXX - XX - XX,0.0
4094,77658,P299616,0000 - 00 - 09,0.0009
4095,77660,P299617,SH48 - 07 - 00,66.07
4096,77662,P299620,AS06 - 00 - 00,72.0
4097,77663,P299621,SH47 - 11 - 19,65.1119
4098,77666,P299624,IS01 - 00 - 00,85.0
4099,77673,P299631,AS07 - 00 - 00,73.0
4100,77676,P299634,SH48 - 06 - 00,66.06
4101,77678,P299636,AS08 - 02 - 11,74.02109999999999
4102,77680,P299638,SH48 - 12 - 00,66.12
4103,77684,P299642,AS05 - 00 - 05,71.0005
4104,77685,P299643,AS01 - XX - 29,67.0029
4105,77686,P299644,AS01 - 01 - 27,67.01270000000001
4106,77687,P299645,AS08 - 08 - 00,74.08
4107,77689,P299647,AS05 - 00 - 00,71.0
4108,77690,P299648,AS08 - 11 - 00,74.11
4109,77700,P299970,SS05 - 00 - 00,80.0
4110,77707,P300055,XXXX - XX - XX,0.0
4111,77718,P300463,IS01 - 01 - 00,85.01
4112,77722,P300471,SS09 - 05 - 00,84.05
4113,77731,P300798,SS05 - 00 - 00,80.0
4114,77740,P301031,SH45 - 03 - 16,63.031600000000005
4115,77745,P301038,SS04 - 11 - 15,79.11149999999999
4116,77747,P301040,AS02 - 11 - 00,68.11
4117,77748,P301041,SS09 - XX - 00,84.0
4118,77751,P301045,SS05 - XX - 00,80.0
4119,77756,P301051,AS04 - 12 - 00,70.12
4120,77764,P301062,AS08 - 11 - 23,74.1123
4121,77765,P301063,SS03 - 03 - 28,78.0328
4122,77766,P301064,AS02 - 02 - 01,68.0201
4123,77767,P301065,0000 - 06 - 26,0.0626
4124,77768,P301066,AS04 - 07 - 09,70.0709
4125,77769,P301067,AS08 - 10 - 19,74.1019
4126,77770,P301068,AS06 - 00 - 03,72.0003
4127,77771,P301069,AS07 - 04 - 03,73.0403
4128,77772,P301070,AS06 - 05 - 00,72.05
4129,77773,P301071,AS06 - 12 - 00,72.12
4130,77774,P301072,AS05 - 08 - 23,71.0823
4131,77776,P301073,SH45 - 00 - 00,63.0
4132,77779,P301080,AS08 - 07 - 20,74.07199999999999
4133,77782,P301083,AS02 - 02 - 00,68.02
4134,77784,P301086,SH39 - 11 - 00,57.11
4135,77787,P301089,SS02 - 07 - 14,77.0714
4136,77788,P301090,AS09 - 10 - 00,75.1
4137,77789,P301091,0000 - 01 - 26,0.0126
4138,77790,P301092,SS03 - 08 - 15,78.08149999999999
4139,77792,P301095,AS07 - 08 - 06,73.0806
4140,60162,P200551,AS06 - 02 - 04,72.0204
4141,77794,P301097,0000 - 08 - 00,0.08
4142,77795,P301098,SS05 - 11 - 06,80.1106
4143,77796,P301099,0000 - 11 - 00,0.11
4144,77797,P301100,SS01 - 12d - 13,76.1213
4146,77800,P301103,IS02 - 10 - 00,86.1
4147,77801,P301106,0000 - 00 - 00,0.0
4148,77803,P301109,AS05 - 00 - 00,71.0
4149,77804,P301110,AS08 - 04 - 14,74.04140000000001
4150,77807,P301113,AS08 - 07 - 26,74.0726
4151,77809,P301115,SH44 - 01 - 00,62.01
4152,77810,P301116,AS05 - 08 - 19,71.0819
4153,77813,P301119,AS09 - 12 - 03,75.1203
4154,77814,P301120,XXXX - XX - XX,0.0
4155,77816,P301122,IS04 - 04 - 14,88.04140000000001
4156,77831,P301137,IS01 - 03 - 00,85.03
4157,77835,P286568,XXXX - XX - XX,0.0
4158,77848,P286322,IS01 - 01 - 16,85.0116
4159,77849,P286323,XXXX - 02 - 00,0.02
4160,77853,P286324,IS02 - 01 - 26,86.0126
4161,77854,P286325,AS07 - 07 - 00,73.07
4162,77855,P286326,AS01 - 12 - 00,67.12
4163,77856,P286327,XXXX - XX - XX,0.0
4164,77858,P286328,0000 - 00 - 28,0.0028
4165,77859,P286329,SS03 - 07 - 19,78.0719
4166,77860,P286330,SS01 - 00 - 00,76.0
4167,77861,P286336,SS06 - 00 - 00,81.0
4168,77866,P286331,AS09 - 11 - 00,75.11
4169,77867,P301193,0000 - 00 - 00,0.0
4170,77905,P301354,XXXX - XX - XX,0.0
4171,78021,P289531,AS01 - 03 - 09,67.0309
4172,78032,P289540,AS05 - 09 - 26,71.0926
4173,78035,P289543,ASXX - 11 - 26,0.1126
4174,78036,P289544,SS06 - 07 - 21,81.07209999999999
4175,78037,P289545,SH44 - 00 - 28,62.0028
4176,78038,P289546,SS07 - 09 - 18,82.0918
4177,78046,P289438,XXXX - XX - XX,0.0
4178,78047,P289439,SS05 - 02 - 03,80.02029999999999
4179,78048,P289441,SH48 - 07 - 08,66.07079999999999
4180,78051,P289445,SH47 - 03 - 00,65.03
4181,78052,P289446,AS01 - 10 - 06,67.1006
4182,78053,P289447,SS05 - 00 - 00,80.0
4183,78054,P289448,SH46 - 07 - 08,64.07079999999999
4184,78058,P289454,SH47 - 11 - 27,65.1127
4185,78060,P289456,AS04 - 09 - 11,70.0911
4186,78061,P289457,SH45 - 06 - 25,63.0625
4187,78063,P289459,AS02 - 07 - 00,68.07
4188,78064,P289460,SH47 - 01 - 28,65.0128
4189,78065,P289461,AS05 - 09 - 19,71.09190000000001
4190,78066,P289462,SH46 - 06 - 11,64.0611
4191,78067,P289463,SH44 - 12d - 13,62.1213
4192,78068,P289464,SH46 - 05 - 27,64.0527
4193,78071,P289467,SH43 - 07 - 00,61.07
4194,60163,P200552,SH46 - 01 - 17,64.0117
4195,78072,P289468,SH43 - 09 - 28,61.092800000000004
4196,60164,P200553,SS07 - 10 - 00,82.1
4197,78073,P289469,SH48 - 08 - 27,66.0827
4198,78074,P289470,SH47 - 01 - 10,65.01100000000001
4199,78076,P289472,SS01 - 04 - 00,76.04
4200,78077,P289473,SH47 - 11 - 27,65.1127
4201,78078,P289474,SS08 - 12 - 17,83.1217
4202,78079,P289475,SH44 - 02 - 27,62.0227
4203,78082,P289478,AS04 - 07 - 17,70.07169999999999
4204,78083,P289479,AS02 - 01 - 01,68.01010000000001
4205,78084,P289480,SH47 - 12 - 00,65.12
4206,78086,P289482,AS02 - 10 - 13,68.1013
4207,78087,P289483,AS02 - 07 - 09,68.0709
4208,78089,P289485,AS04 - 02 - 20,70.02199999999999
4209,78092,P289488,AS02 - 05 - 03,68.0503
4210,78094,P289490,AS05 - 05 - 19,71.0519
4211,78095,P289491,SH45 - 12 - 15,63.1215
4212,78096,P289492,SH46 - 12 - 07,64.1207
4213,78098,P289494,XXXX - XX - XX,0.0
4214,78103,P289499,SS02 - XX - 12,77.0012
4215,78116,P289513,SS09 - 11 - 00,84.11
4216,78132,P301693,SS01 - 05 - 00,76.05
4217,78135,P301696,0000 - 09 - 00,0.09
4218,78142,P301703,SS05 - 03 - 00,80.03
4219,78143,P301704,SS01 - 05 - 04,76.0504
4220,78148,P301709,IS01 - 07 - 00,85.07
4221,78150,P301711,SSXX - 07 - 00,0.07
4222,78152,P301713,XXXX - XX - XX,0.0
4223,78208,P301947,SH48 - 09 - 00,66.09
4224,78210,P301949,AS08 - 07 - 08,74.07079999999999
4225,78211,P301950,AS05 - 01 - 01,71.01010000000001
4226,78212,P301951,SH47 - 05 - 07,65.05069999999999
4227,78215,P301954,AS05 - 08 - 06,71.0806
4228,78217,P301957,SS02 - 02 - 16,77.02159999999999
4229,78218,P301958,SH46 - 02 - 21,64.0221
4230,78220,P301960,SS09 - 09 - 26,84.0926
4231,78222,P301962,AS05 - 12 - 14,71.12140000000001
4232,78225,P301965,SH36 - 08 - 00,54.08
4233,78226,P301966,SH47 - 01 - 28,65.0128
4234,78228,P301968,AS05 - 08 - XX,71.08
4235,78229,P301969,SH44 - 11 - 00,62.11
4236,78231,P301971,SH48 - 08 - 22,66.0822
4237,78232,P301972,XXXX - XX - XX,0.0
4238,78235,P301975,SH48 - 07 - 00,66.07
4239,78238,P301978,SS04 - 09 - 00,79.09
4240,78242,P301982,SH42 - 05 - 00,60.05
4241,78243,P301983,SH46 - 02 - 23,64.0223
4242,78248,P301990,SH43 - 03 - 19,61.0319
4243,78251,P301993,SS06 - 09 - 27,81.09270000000001
4244,78252,P301994,0000 - ?? - 08,0.0008
4245,78254,P301996,AS04 - 01 - 01,70.01010000000001
4246,78260,P302004,AS04 - 06 - 05,70.0605
4247,78262,P302006,SHXX - 00 - 00,0.0
4248,78263,P302007,SH46 - 01 - 00,64.01
4249,78264,P302008,XXXX - XX - XX,0.0
4250,78265,P302009,AS05 - 12 - 00,71.12
4251,78266,P302011,AS07 - 08 - 08?,73.0808
4252,78268,P302014,XXXX - XX - XX,0.0
4253,78270,P302016,SS03 - 05 - 00,78.05
4254,78272,P302018,SH46 - 09 - 00,64.09
4255,78273,P302019,SH45 - 10 - 20,63.102000000000004
4256,78274,P302020,SH42 - 00 - 00,60.0
4257,78275,P302021,0000 - 04 - 30,0.043000000000000003
4258,78276,P302022,SS09 - 11 - 29,84.1129
4259,60165,P210067,SH40 - 05 - 00,58.05
4260,78285,P302034,IS01 - 05 - 00,85.05
4261,78289,P289671,ISXX - 00 - 00,0.0
4262,78291,P289672,SS08 - 06 - 11,83.0611
4263,78292,P302043,XXXX - 07 - 14,0.0714
4264,78293,P302044,XXXX - XX - XX,0.0
4265,78296,P302048,XXXX - XX - XX,0.0
4266,78308,P289724,SSXX - XX - 10,0.001
4267,78309,P289725,AS09 - 07 - 30,75.073
4268,78312,P289728,SH47 - 11 - 26,65.1126
4269,78314,P289730,ASXX - 09 - 13,0.09129999999999999
4270,78330,P289746,SH47 - 06 - 00,65.06
4271,78332,P289748,SS02 - 06 - 00,77.06
4272,78339,P289755,SH46 - 02 - 2x,64.02
4273,78340,P289756,SH47 - 10 - 00,65.1
4274,78344,P289760,AS02 - 05 - 23,68.0523
4275,78345,P289761,AS07 - XX - 06,73.0006
4276,78346,P289762,AS07 - XX - 00,73.0
4277,78347,P289763,SH43 - 11 - 19,61.1119
4278,78367,P289783,AS08 - 01 - 10,74.01100000000001
4279,78389,P289804,SH42 - 04 - 13,60.0413
4280,78886,P381528,0000 - 09 - 21,0.0921
4281,191733,P429326,SH45 - 01 - 06,63.0106
4282,164491,P235990,SS01 - 01 - 04,76.0104
4283,174656,P393058,AS03 - 09 - 08,69.0908
4284,174657,P393062,SS07 - 09 - 23,82.09230000000001
4285,174658,P393061,SS06 - 07 - 00,81.07
4286,174659,P393049,SH46 - 12 - 03,64.1203
4287,170817,P345963,SH46 - 07 - 28,64.07279999999999
4288,158753,P345964,SH48 - 08 - 00,66.08
4289,170819,P345965,AS04 - 12 - 14,70.12140000000001
4290,170821,P345967,AS02 - 08 - 29,68.0829
4291,193834,P470063,SH46 - 04 - 00,64.04
4292,193836,P470065,SH47 - 05 - 08,65.0508
4293,193838,P470067,SH45 - 01 - 03,63.0103
4294,193839,P470068,AS03 - 09 - 04,69.0904
4295,195244,P480377,SH46 - 03 - 05,64.0305
4296,195245,P388081,0000 - 09 - 00,0.09
4297,195247,P388080,AS03 - 08 - 13,69.0813
4298,59301,P218050,AS07 - 02 - 03,73.02029999999999
4299,59302,P218051,SH40 - 11 - 00,58.11
4300,9146,P113010,XXXX - 00 - 00,0.0
4301,46717,P123405,SH42 - 04 - 00,60.04
4302,46719,P123598,SH45 - 00 - 06,63.0006
4303,23354,P133832,SS06 - 03 - 28,81.0328
4304,193818,P143182,IS01 - 08 - 10+,85.081
4305,63791,P200536,AS04 - 06 - 23 // AS09 - 06 - 23,70.06230000000001
4307,23034,P200584,SS07 - 06 - 05,82.0605
4308,171429,P209966,SS02 - 05 - 18+,77.0518
4309,59940,P212406,AS01 - 09 - 17,67.0917
4310,59944,P212410,SH42 - 02 - 11,60.021100000000004
4311,158210,P218010,AS06 - 10 - 01,72.1001
4312,158211,P218011,AS06 - 12 - 22,72.1222
4313,158213,P218013,SH46 - 09 - 03,64.0903
4314,158214,P218014,AS03 - 02 - 21,69.0221
4315,158215,P218015,AS03 - 05 - 04,69.0504
4316,158216,P218016,AS03 - 00 - 00,69.0
4317,158217,P218017,AS04 - 12 - 00,70.12
4318,158218,P218018,AS06 - 07 - 23,72.0723
4319,158221,P218021,SS04 - 07 - 27,79.0727
4320,158225,P218025,AS04 - 10 - 24,70.10239999999999
4321,158226,P218026,AS06 - 02 - 26,72.0226
4322,158227,P218027,SS01 - 05 - 01,76.0501
4323,158228,P218028,SS07 - 07 - 27,82.0727
4324,158231,P218031,AS09 - 08 - 00,75.08
4325,167904,P218049,SH45 - 10 - 00,63.1
4327,168023,P234869,SS08 - 08 - 21,83.0821
4328,168029,P234877,SS02 - 07 - 10,77.071
4329,168030,P234878,SH45 - 08 - 26,63.0826
4330,168033,P234882,SS07 - 00 - 00,82.0
4331,168035,P234884,SS04 - 09 - 00,79.09
4332,168036,P234885,SS07 - 12 - 00,82.12
4333,168041,P234894,IS01 - 12d - 00,85.12
4334,168043,P234899,SS07 - 10 - 00,82.1
4335,168048,P234908,AS06 - 05 - 03?,72.0503
4336,168050,P234912,SH48 - 10 - 23,66.1023
4337,168054,P234919,AS08 - 09 - 00,74.09
4338,168055,P234921,SS08 - 07 - 16,83.07159999999999
4339,168056,P234922,SS03 - 09 - 00,78.09
4340,168060,P234927,SS09 - 06 - 11,84.0611
4341,168062,P234929,SS05 - 00 - 00,80.0
4342,168063,P234930,AS03 - 09 - 27,69.09270000000001
4343,168064,P234931,AS05 - 05 - 25,71.0525
4344,168065,P234933,AS01 - 00 - 00,67.0
4345,168066,P234934,AS08 - 02 - 05,74.0205
4346,168067,P234936,SS09 - 09 - 00,84.09
4347,168068,P234937,AS07 - 12 - 17,73.1217
4348,168070,P234939,SS04 - 08 - 20?,79.082
4349,168073,P234942,AS02 - 03 - 00,68.03
4350,168079,P234949,SH48 - 09 - 25,66.0925
4351,168081,P234951,AS02 - 08 - 00,68.08
4352,168084,P234954,AS07 - 08 - 07,73.0807
4353,168086,P234958,SH35 - 10 - 00,53.1
4354,168088,P234960,AS04 - 02 - 21,70.0221
4355,168091,P234964,SS01 - 05 - 08,76.0508
4356,168092,P234965,AS08 - 10 - 00,74.1
4357,168093,P234966,SH33? - 04 - 00,0.04
4358,168094,P234967,AS05 - 01 - 18,71.01180000000001
4359,168096,P234969,AS09 - 07 - 00,75.07
4360,168099,P234972,SH48 - 00 - 00,66.0
4361,168100,P234973,SH46 - 07 - 01,64.0701
4362,168102,P234975,AS03 - 08 - 00,69.08
4363,168105,P234979,AS07 - 08 - 00,73.08
4364,168110,P234984,SH35 - 02 - 00,53.02
4365,168113,P234987,AS05 - 08 - 13,71.0813
4366,168114,P234988,SH46 - 08 - 11,64.08109999999999
4367,168115,P234989,AS08 - 07 - 00,74.07
4368,168118,P234992,AS09 - 12 - 22,75.1222
4369,168121,P234996,AS09 - 12d - 07,75.1207
4370,168123,P234998,SS06 - 00 - 00,81.0
4371,168126,P235001,AS09 - 03 - 00,75.03
4372,168127,P235002,AS04 - 01 - 00,70.01
4373,168135,P235010,AS05 - 12 - 08,71.1208
4374,168139,P235015,AS05 - 02 - 00,71.02
4375,168141,P235017,SS02 - 11 - 00,77.11
4376,168144,P235020,AS04 - 11 - 29,70.1129
4377,168153,P235030,SS01 - 02 - 28,76.02279999999999
4378,168157,P235034,SS05 - 07 - 00,80.07
4379,168160,P235039,SS08 - 11 - 00,83.11
4380,168171,P235051,SS03 - 04 - 00,78.04
4381,168174,P235054,0000 - 03 - 00,0.03
4382,168177,P235059,SS02 - 09 - 12,77.0912
4383,168178,P235061,AS06 - 11 - 26,72.1126
4384,168184,P235068,AS07 - 11 - 06,73.1106
4385,168186,P235071,AS04 - 07 - 10,70.071
4386,168191,P235076,AS01 - 06 - 00,67.06
4387,168192,P235077,AS01 - 00 - 00,67.0
4388,168200,P235089,AS07 - 10 - 00,73.1
4389,168207,P235215,SH00 - 06 - 00,18.06
4391,168222,P235253,SH48 - 00 - 00,66.0
4392,168226,P235279,AS01 - 07 - 26,67.0726
4393,168227,P235281,AS04 - 04 - 19,70.04190000000001
4396,164153,P235323,SS04 - 00 - 00 ?,79.0
4398,164160,P235330,SS04 - 09 - 00,79.09
4401,164173,P235343,SH43 - 11 - 00 ?,61.11
4403,164178,P235349,SH46 - 01 - 00 ?,64.01
4407,164207,P235378,SH47 - 00 - 00,65.0
4408,164208,P235379,SH44 - 00 - 00,62.0
4409,164212,P235383,SH43 - 00 - 00,61.0
4410,164213,P235384,AS03 - 11 - 00,69.11
4411,164216,P235387,SS01 - 11 - 00,76.11
4412,164217,P235388,SH46 - 06 - 00,64.06
4414,164261,P235432,AS05 - 10 - 00,71.1
4415,164264,P235435,SH45 - 11 - 00,63.11
4418,164277,P235448,SH42 - 00 - 00,60.0
4419,164280,P235451,XXXX - XX - 00,0.0
4422,164295,P235466,AS01 - 08 - 00,67.08
4425,164321,P235492,AS02 - 03 - 00,68.03
4452,167893,P235719,SS08 - 11 - 00,83.11
4453,167900,P235725,AS08? - XX - XX,0.0
4454,168244,P235793,SH42 - 05 - 25,60.052499999999995
4455,168248,P235893,SH48 - 06 - 11,66.0611
4456,168250,P235895,AS05 - 09 - 15,71.0915
4457,168251,P235896,AS05 - 01 - 05,71.01050000000001
4458,168252,P235897,AS05 - 10 - 06,71.1006
4459,168253,P235898,AS05 - 10 - 15,71.10149999999999
4460,168255,P235900,SH46 - 04 - 16,64.0416
4461,168256,P235901,AS05 - 01 - 22,71.0122
4462,168257,P235902,AS05 - 08 - 23,71.0823
4463,168258,P235903,SH46 - 01 - 05,64.01050000000001
4464,168259,P235904,AS05 - 09 - 22,71.0922
4465,168260,P235905,AS05 - 06 - 14,71.0614
4466,168261,P235906,AS05 - 01 - 07,71.0107
4467,168262,P235907,SH46 - 04 - 25,64.0425
4468,168263,P235908,AS05 - 05 - 09,71.0509
4469,168264,P235909,AS05 - 12 - 28,71.1228
4470,168265,P235910,SHXX - 04 - 21,0.0421
4471,168266,P235911,AS05 - 08 - 30,71.083
4472,168267,P235912,AS05 - 09 - 09,71.0909
4473,168269,P235914,SH43 - 01 - 16,61.0116
4474,168270,P235915,AS05 - 06 - 30,71.063
4475,168271,P235916,SH46 - 03 - 00,64.03
4476,168272,P235917,SH48 - 06 - 20,66.062
4477,168273,P235918,AS04 - 02 - 00,70.02
4478,168274,P235919,SH46 - 05 - 18,64.0518
4479,168275,P235920,SH46 - 01 - 05,64.01050000000001
4480,168276,P235921,SH48 - 06 - 19,66.06190000000001
4481,168277,P235922,AS05 - 03 - 08,71.0308
4482,168278,P235923,AS05 - 10 - 23,71.1023
4483,168279,P235924,SH46 - 01 - 00,64.01
4484,168280,P235925,AS05 - 09 - 09,71.0909
4485,168281,P235926,0000 - 03 - 21+,0.0321
4486,168282,P235927,AS05 - 02 - 07,71.02069999999999
4487,168283,P235928,AS05 - 11 - 15,71.11149999999999
4488,168284,P235929,SH47 - 10 - 23,65.1023
4489,168285,P235930,AS05 - 01 - 18,71.01180000000001
4490,168286,P235931,AS05 - 04 - 30,71.043
4491,168287,P235932,AS05 - 08 - 17,71.0817
4492,168288,P235933,SH46 - 05 - 15,64.05149999999999
4493,168289,P235934,AS03 - 12 - 00,69.12
4494,168290,P235935,AS05 - 06 - 09,71.0609
4495,168291,P235936,SH46 - 01 - 01,64.01010000000001
4496,168292,P235937,AS05 - 11 - 20,71.112
4497,168293,P235938,SH48 - 08 - 00,66.08
4498,168294,P235939,AS09 - 06 - 01,75.0601
4499,168295,P235940,SH46 - 07 - 00,64.07
4500,168296,P235941,SH47 - 11 - 16,65.1116
4501,168297,P235942,AS05 - 12 - 10,71.12100000000001
4502,168298,P235943,SH43 - 09 - 27,61.0927
4503,168299,P235944,SH43 - 04 - 07,61.0407
4504,168300,P235945,AS05 - 11 - 22,71.1122
4505,168301,P235946,AS05 - 08 - 28,71.08279999999999
4506,168302,P235947,AS05 - 01 - 24,71.0124
4507,168303,P235948,SH45 - 12 - 00,63.12
4508,168304,P235949,AS02 - 06 - 00,68.06
4509,168306,P235951,SH30 - 02 - 00,48.02
4510,168307,P235952,AS05 - 05 - 30,71.053
4511,168308,P235955,SSXX? - 00 - 05+,0.0005
4512,168309,P235956,SH46 - 03 - 00,64.03
4513,168310,P235957,AS05 - 07 - 28,71.07279999999999
4514,168311,P235958,SH45 - 11 - 00,63.11
4515,168312,P235959,AS05 - 08 - 06,71.0806
4516,168313,P235960,SH48 - 09 - 19,66.09190000000001
4517,168314,P235961,AS05 - 06 - 30,71.063
4518,168315,P235962,AS05 - 03 - 00,71.03
4519,168316,P235963,SH48 - 00 - 00,66.0
4520,168317,P235964,AS05 - 09 - 01,71.0901
4521,168318,P235965,IS03 - 04 - 00,87.04
4522,168319,P235966,IS03 - 04 - 26,87.04260000000001
4523,168320,P235967,IS03 - 08 - 00,87.08
4524,168321,P235968,IS03 - 00 - 00,87.0
4525,168323,P235970,0000 - 00 - 19,0.0019
4526,168324,P235971,SS08 - 04 - 23+,83.04230000000001
4527,168325,P235972,SH48 - 10 - 05,66.1005
4528,168235,P249675,XXXX - XX - XX,0.0
4530,168240,P249683,SS01 - XX - 00,76.0
4532,169889,P250455,SS06 - 06 - 00,81.06
4534,170188,P272668,SH47 - 05 - 00,65.05
4535,167895,P273270,AS05 - 07 - 08,71.07079999999999
4536,167896,P273271,AS05 - 12 - 00,71.12
4537,167897,P273272,SH47 - 07 - 21,65.07209999999999
4538,167898,P273273,AS08 - 06 - 00,74.06
4540,170497,P274088,AS05 - 09 - 28,71.0928
4545,190545,P322822,SS05 - 00 - 00,80.0
4547,190577,P323810,SS07 - 00 - 00,82.0
4548,190442,P324003,IS02 - 01 - 00,86.01
4549,190345,P325181,AS02 - 00 - 00,68.0
4550,190356,P325215,AS04 - 00 - 00,70.0
4551,190374,P325345,AS07 - 00 - 00,73.0
4552,64033,P332403,XXXX - XX - XX,0.0
4566,196353,P370980,SS05 - 00 - 00,80.0
4567,174663,P373972,AS08 - 05 - 14,74.0514
4568,174664,P373973,SH46 - 05 - 22,64.0522
4569,174667,P373976,AS06 - 01 - 29,72.0129
4570,174668,P373977,AS04 - 10 - 06,70.1006
4571,173039,P387648,IS02 - 07 - 27,86.0727
4572,173054,P387664,SS06 - 01 - 02,81.01020000000001
4573,173062,P387673,SH44 - 01 - 00,62.01
4574,173063,P387674,AS01 - 12 - 00,67.12
4791,174627,P392630,SS02 - 06 - 00,77.06
4792,174629,P392632,SH46 - 02 - 00,64.02
4793,174631,P392635,SH42 - 06 - 00 // AS06 - 06 - 00,60.06
4794,174632,P392636,SH46 - 05 - 29 // AS03 - 05 - 26,64.0529
4795,174634,P392638,SH46? - 00 - 00,0.0
4796,174638,P392642,AS02 - 03 - 10,68.031
4815,196187,P393148,AS09 - 05 - 00,75.05
4816,196188,P393149,AS06 - 11 - 00,72.11
4819,196194,P393155,SH47 - 00 - 00,65.0
4820,196195,P393156,AS01? - 06 - 15,0.0615
4821,196186,P393178,0000 - 00 - 20,0.002
4822,196202,P393181,SH43? - 09 - 00,0.09
4823,196203,P393182,AS01 - 02 - 00,67.02
4824,196980,P393598,AS03 - 10 - 29,69.10289999999999
4825,174705,P405489,AS05 - 11 - 00,71.11
4826,174706,P405490,AS06 - 12 - 00,72.12
5122,188922,P407234,SH39 - 02 - 00,57.02
5186,188995,P407307,SS04 - 00 - 00,79.0
5323,189171,P407483,AS08 - 09 - 30,74.093
5366,189219,P407531,0000 - 01 - 00,0.01
5367,189220,P407532,SS02 - 10 - 24,77.10239999999999
5368,189221,P407533,IS01 - 11d - 00,85.11
5369,189222,P407534,IS01 - 01 - 00,85.01
5370,189223,P407535,SS09 - 00 - 00,84.0
5371,189224,P407536,SS03 - 08 - 00,78.08
5372,189225,P407537,SS09 - 06 - 00,84.06
5373,189226,P407538,IS01 - 01 - 00,85.01
5374,189227,P407539,AS05 - 10 - 00,71.1
5375,189228,P407540,IS01 - 00 - 00,85.0
5376,189229,P407541,SS09 - 07 - 00,84.07
5377,189230,P407542,SS03 - 01 - 00,78.01
5378,189231,P407543,AS09 - 04 - 00,75.04
5379,189232,P407544,SS04 - 11 - 00,79.11
5380,189233,P407545,SS02 - 03 - 00,77.03
5381,189234,P407546,SS01 - 12d - 00,76.12
5382,189235,P407547,AS07 - 10 - 00,73.1
5383,189236,P407548,SS08 - 10 - 00,83.1
5384,189237,P407549,0000 - 12? - 00,0.12
5385,189238,P407550,SS02 - 04 - 00,77.04
5386,189239,P407551,IS02 - 09 - 00,86.09
5387,189240,P407552,AS04 - 10 - 08,70.10079999999999
5388,189241,P407553,AS01 - 06 - 00,67.06
5389,189242,P407554,SS04 - 11? - 00,79.11
5390,189243,P407555,0000 - 00 - 00,0.0
5391,189244,P407556,AS06 - 11? - 00,72.11
5392,189245,P407557,SS01 - 12 - 00,76.12
5393,189246,P407558,AS08 - 09 - 00,74.09
5394,189247,P407559,AS04 - 01 - 11,70.0111
5395,189248,P407560,SS02 - 10 - 19,77.1019
5396,189249,P407561,AS02 - 02 - 08,68.0208
5397,189250,P407562,AS08 - 11 - 23,74.1123
5398,189251,P407563,AS04 - 09m - 28,70.0928
5399,189252,P407564,AS04 - 06 - 23,70.06230000000001
5400,189253,P407565,AS08 - 04 - 14,74.04140000000001
5401,189254,P407566,AS08 - 02 - 25,74.0225
5402,189255,P407567,AS08 - 01 - 19,74.01190000000001
5403,189256,P407568,AS08 - 02 - 20,74.02199999999999
5404,189257,P407569,AS06 - 03 - 26?,72.0326
5405,189258,P407570,AS06 - 03 - 06?,72.0306
5406,189259,P407571,AS04 - 08 - 01,70.0801
5407,189260,P407572,XXXX - XX - XX,0.0
5408,189261,P407573,AS08 - 01 - 22?,74.0122
5409,189262,P407574,AS06 - 09 - 09,72.0909
5410,189263,P407575,AS08 - 01 - 21,74.0121
5411,189264,P407576,AS06 - 11 - 13,72.1113
5412,189265,P407577,AS06 - 03 - 08,72.0308
5413,189266,P407578,AS08 - 12 - 29,74.1229
5414,189267,P407579,AS08 - 01 - 16,74.0116
5415,189268,P407580,AS08 - 07 - 12,74.07119999999999
5416,189269,P407581,AS08 - 05 - 24,74.05239999999999
5417,189270,P407582,AS08 - 06 - 04,74.0604
5418,189271,P407583,XX01 - 12? - 01,0.1201
5419,189272,P407584,AS08 - 03 - 18,74.0318
5420,189273,P407585,AS08 - 06 - 15,74.0615
5421,189274,P407586,AS08 - 04 - 09,74.04090000000001
5422,189275,P407587,AS08 - 04 - 17,74.0417
5423,189276,P407588,AS08 - 02 - 03,74.02029999999999
5424,189277,P407589,AS06 - 04 - 26,72.04260000000001
5425,189278,P407590,AS01 - 05 - 00,67.05
5426,189279,P407591,AS02 - 01 - 00,68.01
5427,189280,P407592,AS04 - 06 - 20,70.062
5428,189281,P407593,AS08 - 09 - 11,74.0911
5429,189282,P407594,AS03 - 05 - 27,69.0527
5430,189283,P407595,AS08 - 07 - 25,74.07249999999999
5431,189284,P407596,AS07 - 09 - 26,73.0926
5432,189285,P407597,AS04 - 10 - 10,70.101
5433,189286,P407598,0000 - 10 - 00,0.1
5434,189287,P407599,AS08 - 03 - 16,74.0316
5435,189288,P407600,AS08 - 11 - 14,74.1114
5436,189289,P407601,AS08 - 02 - 23,74.0223
5437,189290,P407602,AS08 - 03 - 19,74.03190000000001
5438,189291,P407603,XXXX - 06 - 23,0.062299999999999994
5439,189292,P407604,AS04 - 06 - 21,70.0621
5440,189293,P407605,AS08 - 11 - 06,74.1106
5441,189294,P407606,AS02 - 00 - 00,68.0
5442,189295,P407607,AS04 - 06 - 18,70.0618
5443,189296,P407608,AS08 - 08 - 18,74.0818
5444,189297,P407609,AS04 - 09 - 10,70.09100000000001
5445,189298,P407610,AS04 - 07 - 08,70.07079999999999
5446,189299,P407611,AS02 - 04 - 27,68.04270000000001
5447,189300,P407612,AS02 - 05 - 09,68.0509
